,attraction,location,tag,주소,위도,경도
1032,평양칼국수,서울 노원구,#노원평양칼국수#상계동맛집#수락산맛집#수락산역맛집#음식#평양칼국수,서울특별시 노원구 동일로242길 8-4,37.675601287,127.0557025471
1033,두어마리 양재점,서울 서초구,#서울맛집#음식#장어,서울특별시 서초구 양재천로23길 61층,37.4781406392,127.0412289212
1034,우들목 서초점,서울 서초구,#강남#서울맛집#서초구#서초구가볼만한곳#우들목#우들목정식#음식#한식,서울특별시 서초구 강남대로51길 1 511 TOWER지하 1층,37.4913389105,127.0302767669
1035,더원 레스토랑,서울 강남구,#강남북경오리#더원#북경오리맛집#삼성동맛집#음식#청담역맛집,서울특별시 강남구 영동대로 648 삼안빌딩2층,37.5200388484,127.0576901262
1036,헤이로라,서울 마포구,#가성비맛집#데이트코스#독특한메뉴#맛집제보#분위기좋은#비주얼맛집#음식#혼밥하기좋은,서울특별시 마포구 포은로 112,37.5570095873,126.9047002398
1037,우물집 창신점,서울 종로구,#분위기좋은식당#서울맛집#서울맛집추천#서울맛집투어#음식#전골&솥밥#차돌박이,서울특별시 종로구 창신길 200,37.5797143899,127.00993445
1038,만두향,서울 중랑구,#만두향#면목동김치만두#생활의달인만두#생활의달인만두#신재호달인#음식#중랑구김치만두,서울특별시 중랑구 면목로74길 6 (면목동)1층,37.5890952598,127.0879270771
1039,오리지널팬케이크하우스 가로수길점,서울 강남구,#음식,서울특별시 강남구 강남대로162길 41 동원빌딩,37.5210603039,127.021621158
1040,내가국수다,서울 강남구,#강남국수집#강남맛집#내가국숟다#율현동국수#율현동맛집#음식,서울특별시 강남구 밤고개로23길 20,37.4736673673,127.1084673756
1041,이촌동면옥 직영점,서울 용산구,#서울갈비탕#서울역맛집#서울역맛집#음식#이촌동맛집#이촌동면옥직영점#한강맛집,서울특별시 용산구 이촌로54길 17,37.5206399391,126.9675899794
1042,돈족골,서울 송파구,#달인맛집#돈족골#등갈비맛집#등갈비맛집#석촌고분역맛집#석촌호수맛집#음식,서울특별시 송파구 삼학사로 66,37.5031415259,127.0974536533
1043,가양칼국수버섯매운탕,서울 영등포구,#음식,서울특별시 영등포구 국제금융로 78 홍우빌딩,37.5209253677,126.9313127207
1044,광양불고기,서울 송파구,#광양불고기#광양불고기#광양불고기맛집#석촌호수맛집#음식#잠실맛집#잠실맛집#한우불고기#한우불고기,서울특별시 송파구 백제고분로39길 6 광양불고기,37.5050775567,127.1054750906
1045,일식 신태평양,서울 서초구,#서울맛집#음식#일식,서울특별시 서초구 서초대로 307 장안빌딩,37.4944604988,127.0151530549
1046,빈브라더스 합정,서울 마포구,#빈브라더스합정#서울카페추천#음식#합정카페#합정카페거리#홍대카페,서울특별시 마포구 토정로 35-1,37.5457721891,126.9149968402
1047,난포,서울 성동구,#난포#난포#뚝섬역맛집#서울숲맛집#성수맛집#성수맛집#음식#줄서는식당,서울특별시 성동구 서울숲4길 18-8,37.5471076572,127.0426907243
1048,일미원,서울 강남구,#궁마을맛집#수서복어요리#수서역맛집#수서일미원#음식#일미원,서울특별시 강남구 광평로46길 5-6,37.4860824348,127.0996706016
1049,진영면옥,서울 금천구,#음식,서울특별시 금천구 가산로 22-5,37.471622209,126.9004169225
1050,장안정,서울 동대문구,#돈가스냉면#돈가스맛집#돈가스맛집#맛집TV돈가스집#음식#장안동돈가스#장안정,서울특별시 동대문구 답십리로 291-3,37.5727774361,127.0726483775
1051,맹순이꽃게아구찜,서울 강서구,#음식,서울특별시 강서구 공항대로 272 하바나빌딩2층,37.5581638139,126.8377729769
1052,로코스 비비큐 경리단길본점,서울 용산구,#음식,서울특별시 용산구 회나무로 83,37.541038071,126.9955535221
1056,맛짱조개,서울 강남구,#강남구청맛집#강남구청역맛집#논현동조개구이#논현맛집#맛짱조개#음식,서울특별시 강남구 언주로136길 10,37.5172137934,127.0363838122
1057,원마산아구찜 홍제점,서울 서대문구,#서울맛집#아구찜#음식,서울특별시 서대문구 통일로 387,37.5844544031,126.9485121363
1058,씨네 드 쉐프(CINE de CHEF),서울 강남구,#계절_메뉴#계절생선요리#맛집#분위기_좋은정성가득#양갈비스테이크#양식_코스_요리#음식#한우안심스테이크,서울특별시 강남구 압구정로30길 45(신사동),37.5243545056,127.029400912
1059,조셉의커피나무,서울 성북구,#성북구카페#성북동드립커피맛집#성북동뷰맛집#성북동커피맛집#음식#조셉의커피나무,서울특별시 성북구 성북로31길 65,37.5946511599,126.9886220795
1060,원조 조박집 본관,서울 마포구,#갈비#갈비#고깃집#고깃집#마포역#양념돼지갈비#양념돼지갈비#음식#한우등심주물럭#한우등심주물럭,서울특별시 마포구 토정로37길 3,37.5398650677,126.9443804404
1061,네모집 청담점,서울 강남구,#강남맛집#네모집#네모집청담집#음식#청담동맛집#청담동숙성한우,서울특별시 강남구 선릉로148길 28,37.5226577043,127.0418664921
1062,외래향 서울대점,서울 관악구,#음식,서울특별시 관악구 남부순환로 1801,37.4818746892,126.9503954163
1063,제일한우촌,서울 강서구,#음식,서울특별시 강서구 개화길 4,37.5835379444,126.7986813858
1064,짱이네 산곰장어,서울 강남구,#강남장어맛집#먹장어맛집#서울꼼장어#언주역맛집#음식#짱이네산곰장어,서울특별시 강남구 언주로 6051층,37.5094258252,127.0372728403
1068,유천냉면 본점,서울 송파구,#서울냉면맛집#송파냉면#송파백년가게#유천냉면#유천냉면본점#음식,서울특별시 송파구 강동대로3길 22 유천칡냉면,37.5285583463,127.1155929472
1069,댓잎갈비 본점,서울 용산구,#음식,서울특별시 용산구 서빙고로91길 2 댓잎갈비,37.5247984033,127.001842298
1070,월화고기 보라매점,서울 관악구,#관악맛집#당곡역맛집#듀록고기#보라매맛집#월화고기#음식,서울특별시 관악구 보라매로3길 16,37.4916842306,126.9263167774
1071,해우담 본점,서울 서초구,#가족과함께#서울맛집#음식#한식,서울특별시 서초구 강남대로 349 우남빌딩지하1층,37.4940302453,127.0291879005
1072,카페252,서울 중랑구,#상봉동카페#서울브런치카페#음식#중랑구브런치맛집#중랑구브런치카페#카페252,서울특별시 중랑구 망우로 252 SC제일은행,37.5948639039,127.080724791
1073,문바리문어세상해천탕,서울 송파구,#음식,서울특별시 송파구 오금로 169,37.5099660236,127.1135547718
1074,속초그바람에 발산본점,서울 강서구,#음식,서울특별시 강서구 강서로54길 11,37.5592387149,126.8392505896
1075,페스타 바이 민구,서울 중구,#음식,서울특별시 중구 장충단로 60 반얀트리 클럽 앤 스파 서울,37.5511758769,127.0008721955
1076,연희김밥 본점,서울 서대문구,#김밥맛집#서울맛집#음식,서울특별시 서대문구 연희로11가길 2,37.5680837416,126.9293810105
1077,성민촌,서울 영등포구,#음식,서울특별시 영등포구 여의나루로 71,37.5237305177,126.9268574923
1078,대가식당,서울 광진구,#강변역맛집#광진구대가식당#구의맛집#대가식당#소고기맛집#소고기맛집#음식,서울특별시 광진구 광나루로 596,37.5420841713,127.0943861597
1079,원두막,서울 양천구,#음식,서울특별시 양천구 신목로 56,37.519907777,126.8729680663
1080,마드레,서울 강동구,#강동구정식#강동구한정식#둔촌동한정식#마드레#마드레간장게장#음식,서울특별시 강동구 동남로 710 마드레,37.5373191045,127.1524004597
1081,단아,서울 영등포구,#음식,서울특별시 영등포구 여의대방로67길 21 정곡빌딩,37.5206059278,126.9294934507
1082,일품헌 양재점,서울 서초구,#샤브샤브#서울맛집#음식,서울특별시 서초구 남부순환로 2634-27 성원빌딩,37.4845343049,127.039187259
1083,흑돈가 명동,서울 중구,#음식,"서울특별시 중구 명동7길 21, 지하1층",37.5648545334,126.9836261572
1084,햇빛촌순대국 본점,서울 강서구,#음식,서울특별시 강서구 강서로54길 102 세범빌딩1층,37.5585416631,126.8442640411
1085,금바위감자탕,서울 송파구,#음식,서울특별시 송파구 중대로 120,37.4937874949,127.1218183683
1086,압구정변강쇠떡볶이,서울 강남구,#강남떡볶이맛집#압구정떡볶이맛집#압구정변강쇠떡볶이#압구정옛날떡볶이#음식#청담동떡볶이,서울특별시 강남구 도산대로46길 21 한진로즈힐아파트101동 상가117호,37.5207022846,127.0367975645
1087,장털보설렁탕 본점,서울 송파구,#송파설렁탕#송파설렁탕#오금동설렁탕#오금역맛집#음식#잠실설렁탕#장털보설렁탕,서울특별시 송파구 중대로 288,37.506191803,127.1324753803
1088,minu c,서울 강남구,#도곡동맛집#도곡동미누씨#매봉미누씨#미누씨#양재천맛집#음식,서울특별시 강남구 논현로26길 4,37.4817569285,127.0435869372
1089,커피몽타주,서울 강동구,#강동구청역카페#몽타주커피#성내동카페#음식#커피맛집#커피맛집#커피몽타주,서울특별시 강동구 올림픽로48길 23-12 가람빌딩1층,37.5295500111,127.1218784582
1090,황금소 가락본점,서울 송파구,#음식,서울특별시 송파구 송이로 138 수빌딩,37.4943430165,127.1235126435
1091,부일갈매기,서울 송파구,#음식,서울특별시 송파구 삼전로13길 4,37.5073436802,127.0899097756
1092,오스테리아 오르조,서울 용산구,#음식,서울특별시 용산구 한남대로20길 47,37.5349556946,127.0094940918
1093,송화유수,서울 서초구,#서울맛집#음식#한식#한우,서울특별시 서초구 강남대로79길 21,37.5048177707,127.0230159352
1094,어니언 안국,서울 종로구,#경복궁베이커리카페#계동카페#베이커리#북촌한옥카페#서울한옥카페#서울한옥카페#안국역베이커리#안국역카페#어니언안국#음식#카페#카페어니언#한옥베이커리,서울특별시 종로구 계동길 5,37.577572555,126.9866921839
1095,공푸,서울 성북구,#계란추가#성북맛집#성신여대맛집#음식#중식맛집#중식맛집#차돌박이짬뽕밥,서울특별시 성북구 삼선교로24길 29,37.5888662157,127.0161225147
1096,스시코우지,서울 강남구,#스시오마카세#스시코우지#오마카세#음식#청담맛집#청담스시,서울특별시 강남구 도산대로 318 SB타워,37.5219132526,127.0366558764
1097,까폼,서울 강남구,#까폼#도산공원맛집#압구정태국음식#음식#태국음식점#팟타이,서울특별시 강남구 선릉로153길 18지하1층,37.524935148,127.0380140003
1101,가야밀냉면해물칼국수,서울 은평구,#가야밀냉면해물칼국수#북한산맛집#북한산밀면맛집#은평구냉면#은평구맛집#음식,서울특별시 은평구 대서문길 36북한산성상가 A동 106호,37.6555794652,126.948537895
1102,마이클 바이 해비치,서울 종로구,#음식,서울특별시 종로구 우정국로 26,37.5715509786,126.9836731855
1103,24시뼈다귀감자탕,서울 용산구,#음식,서울특별시 용산구 대사관로 73,37.5334197014,127.0061638826
1104,인평일등추어탕 선릉역점,서울 강남구,#강남밥집#강남추어탕#선릉추어탕#음식#인평일등추어탕선릉역점#일등추어탕,서울특별시 강남구 선릉로 555 선릉빌딩1층,37.5080400105,127.044838858
1105,에빗,서울 강남구,#미쉐린가이드서울2024#음식#파인다이닝,서울특별시 강남구 도산대로45길 10-5 (신사동),37.5234852843,127.036216983
1106,역촌왕돈까스,서울 은평구,#대조동맛집#역촌돈까스#역촌역맛집#역촌왕돈까스#은평구맛집#은평구맛집#음식,서울특별시 은평구 진흥로 121-1,37.6076873676,126.9236498572
1107,할머니냉면,서울 동대문구,#음식#제기동냉면#제기동냉면맛집#청량리냉면#청량리냉면#할머니냉면#할머니매운냉면,서울특별시 동대문구 왕산로37길 51,37.5823341385,127.0437701812
1108,긴꼬리초밥,서울 강서구,#음식,서울특별시 강서구 공항대로 269-15 힐스테이트에코마곡,37.5596636302,126.8372563156
1109,압구정 곱창,서울 강남구,#가로수길맛집#곱창맛집#압구정곱창#음식#한우곱창구이#한우막창구이,서울특별시 강남구 압구정로42길 25-8,37.5270793013,127.0356530434
1110,중식당 청 한남점,서울 용산구,#음식,서울특별시 용산구 한남대로20길 47-24,37.5354195394,127.0100690263
1111,멘야하나비,서울 송파구,#마제소바맛집#멘야하나비#석촌호수맛집#음식#잠실마제소바#잠실맛집#잠실맛집,서울특별시 송파구 백제고분로45길 38,37.5109713579,127.1077413832
1112,왕뼈해장국 고척점,서울 구로구,#감자탕#구로구#서울#서울여행#서울여행지추천#서울여행코스#왕뼈해장국#음식#해장국,서울특별시 구로구 중앙로 101 청솔우성아파트,37.5064868837,126.8600446217
1113,원강,서울 강남구,#논현맛집#뚝불정식#무밥정식#소고기맛집#원강#음식,서울특별시 강남구 학동로6길 16,37.5107782083,127.024060116
