,Attraction,Category,type,type2,Category_Map,Good_Point,Selected_People,Participants
8495,삼대할먼네,음식,korean,korean,서비스,친절해요,351.0,800
8496,삼대할먼네,음식,korean,korean,가격 및 가치,가성비가 좋아요,265.0,800
8497,삼대할먼네,음식,korean,korean,음식의 속성,양이 많아요,247.0,800
8498,삼대할먼네,음식,korean,korean,음식의 속성,재료가 신선해요,206.0,800
8499,삼대할먼네,음식,korean,korean,시설 및 분위기,매장이 넓어요,138.0,800
8500,삼대할먼네,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,102.0,800
8501,삼대할먼네,음식,korean,korean,시설 및 분위기,주차하기 편해요,94.0,800
8502,삼대할먼네,음식,korean,korean,시설 및 분위기,매장이 청결해요,75.0,800
8503,삼대할먼네,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,53.0,800
8504,삼대할먼네,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,24.0,800
8505,삼대할먼네,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,18.0,800
8506,삼대할먼네,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,15.0,800
8507,삼대할먼네,음식,korean,korean,서비스,음식이 빨리 나와요,14.0,800
8508,삼대할먼네,음식,korean,korean,시설 및 분위기,아늑해요,11.0,800
8509,삼대할먼네,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,9.0,800
8510,삼대할먼네,음식,korean,korean,시설 및 분위기,대화하기 좋아요,9.0,800
8511,삼대할먼네,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,7.0,800
8512,삼대할먼네,음식,korean,korean,음식의 속성,건강한 맛이에요,5.0,800
8513,삼대할먼네,음식,korean,korean,시설 및 분위기,차분한 분위기에요,3.0,800
8514,삼대할먼네,음식,korean,korean,시설 및 분위기,아이와 가기 좋아요,3.0,800
8515,삼대할먼네,음식,korean,korean,시설 및 분위기,사진이 잘 나와요,3.0,800
8516,삼대할먼네,음식,korean,korean,시설 및 분위기,뷰가 좋아요,3.0,800
8517,삼대할먼네,음식,korean,korean,음식의 속성,잡내가 적어요,2.0,800
8518,삼대할먼네,음식,korean,korean,음식의 속성,반찬이 잘 나와요,2.0,800
8519,삼대할먼네,음식,korean,korean,음식의 속성,향신료가 강하지 않아요,2.0,800
8520,삼대할먼네,음식,korean,korean,시설 및 분위기,좌석이 편해요,1.0,800
8521,삼대할먼네,음식,korean,korean,음식의 속성,음료가 맛있어요,1.0,800
8522,삼대할먼네,음식,korean,korean,시설 및 분위기,반려동물과 가기 좋아요,1.0,800
8523,삼대할먼네,음식,korean,korean,시설 및 분위기,룸이 잘 되어있어요,1.0,800
8524,삼대할먼네,음식,korean,korean,시설 및 분위기,오래 머무르기 좋아요,1.0,800
8525,용산구기와,음식,korean,korean,음식의 속성,음식이 맛있어요,228.0,441
8526,용산구기와,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,200.0,441
8527,용산구기와,음식,korean,korean,시설 및 분위기,매장이 넓어요,147.0,441
8528,용산구기와,음식,korean,korean,서비스,친절해요,130.0,441
8529,용산구기와,음식,korean,korean,시설 및 분위기,차분한 분위기에요,112.0,441
8530,용산구기와,음식,korean,korean,시설 및 분위기,주차하기 편해요,106.0,441
8531,용산구기와,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,93.0,441
8532,용산구기와,음식,korean,korean,가격 및 가치,가성비가 좋아요,73.0,441
8533,용산구기와,음식,korean,korean,시설 및 분위기,매장이 청결해요,72.0,441
8534,용산구기와,음식,korean,korean,음식의 속성,재료가 신선해요,69.0,441
8535,용산구기와,음식,korean,korean,음식의 속성,양이 많아요,53.0,441
8536,용산구기와,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,41.0,441
8537,용산구기와,음식,korean,korean,가격 및 가치,비싼 만큼 가치있어요,40.0,441
8538,용산구기와,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,29.0,441
8539,용산구기와,음식,korean,korean,시설 및 분위기,룸이 잘 되어있어요,15.0,441
8540,용산구기와,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,10.0,441
8541,용산구기와,음식,korean,korean,음식의 속성,반찬이 잘 나와요,9.0,441
8542,용산구기와,음식,korean,korean,가격 및 가치,코스요리가 알차요,8.0,441
8543,용산구기와,음식,korean,korean,서비스,음식이 빨리 나와요,6.0,441
8544,용산구기와,음식,korean,korean,시설 및 분위기,아늑해요,5.0,441
8545,용산구기와,음식,korean,korean,음식의 속성,건강한 맛이에요,5.0,441
8546,용산구기와,음식,korean,korean,시설 및 분위기,아이와 가기 좋아요,2.0,441
8547,용산구기와,음식,korean,korean,시설 및 분위기,오래 머무르기 좋아요,2.0,441
8548,용산구기와,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,1.0,441
8549,용산구기와,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,1.0,441
8550,용산구기와,음식,korean,korean,시설 및 분위기,뷰가 좋아요,1.0,441
8551,을지다방,음식,cafe,cafe,서비스,친절해요,159.0,340
8552,을지다방,음식,cafe,cafe,음식의 속성,음료가 맛있어요,138.0,340
8553,을지다방,음식,cafe,cafe,음식의 속성,특별한 메뉴가 있어요,132.0,340
8554,을지다방,음식,cafe,cafe,음식의 속성,커피가 맛있어요,98.0,340
8555,을지다방,음식,cafe,cafe,시설 및 분위기,인테리어가 멋져요,79.0,340
8556,을지다방,음식,cafe,cafe,시설 및 분위기,대화하기 좋아요,59.0,340
8557,을지다방,음식,cafe,cafe,가격 및 가치,가성비가 좋아요,56.0,340
8558,을지다방,음식,cafe,cafe,시설 및 분위기,좌석이 편해요,42.0,340
8559,을지다방,음식,cafe,cafe,시설 및 분위기,매장이 청결해요,37.0,340
8560,을지다방,음식,cafe,cafe,시설 및 분위기,사진이 잘 나와요,28.0,340
8561,을지다방,음식,cafe,cafe,음식의 속성,디저트가 맛있어요,19.0,340
8562,을지다방,음식,cafe,cafe,시설 및 분위기,화장실이 깨끗해요,10.0,340
8563,을지다방,음식,cafe,cafe,시설 및 분위기,뷰가 좋아요,7.0,340
8564,을지다방,음식,cafe,cafe,시설 및 분위기,집중하기 좋아요,6.0,340
8565,을지다방,음식,cafe,cafe,음식의 속성,건강한 맛이에요,6.0,340
8566,을지다방,음식,cafe,cafe,시설 및 분위기,컨셉이 독특해요,3.0,340
8567,을지다방,음식,cafe,cafe,음식의 속성,차가 맛있어요,3.0,340
8568,을지다방,음식,cafe,cafe,시설 및 분위기,차분한 분위기에요,2.0,340
8569,을지다방,음식,cafe,cafe,시설 및 분위기,아늑해요,2.0,340
8570,을지다방,음식,cafe,cafe,음식의 속성,음식이 맛있어요,2.0,340
8571,을지다방,음식,cafe,cafe,시설 및 분위기,주차하기 편해요,2.0,340
8572,을지다방,음식,cafe,cafe,시설 및 분위기,혼술하기 좋아요,1.0,340
8573,을지다방,음식,cafe,cafe,시설 및 분위기,음악이 좋아요,1.0,340
8574,을지다방,음식,cafe,cafe,시설 및 분위기,매장이 넓어요,1.0,340
8575,을지다방,음식,cafe,cafe,시설 및 분위기,오래 머무르기 좋아요,1.0,340
8576,해담채 남부터미널점,음식,korean,korean,음식의 속성,음식이 맛있어요,309.0,417
8577,해담채 남부터미널점,음식,korean,korean,음식의 속성,재료가 신선해요,166.0,417
8578,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,152.0,417
8579,해담채 남부터미널점,음식,korean,korean,서비스,친절해요,131.0,417
8580,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,매장이 넓어요,128.0,417
8581,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,매장이 청결해요,92.0,417
8582,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,차분한 분위기에요,63.0,417
8583,해담채 남부터미널점,음식,korean,korean,가격 및 가치,비싼 만큼 가치있어요,62.0,417
8584,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,61.0,417
8585,해담채 남부터미널점,음식,korean,korean,가격 및 가치,가성비가 좋아요,58.0,417
8586,해담채 남부터미널점,음식,korean,korean,음식의 속성,양이 많아요,57.0,417
8587,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,주차하기 편해요,52.0,417
8588,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,36.0,417
8589,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,36.0,417
8590,해담채 남부터미널점,음식,korean,korean,음식의 속성,반찬이 잘 나와요,14.0,417
8591,해담채 남부터미널점,음식,korean,korean,음식의 속성,건강한 맛이에요,9.0,417
8592,해담채 남부터미널점,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,8.0,417
8593,해담채 남부터미널점,음식,korean,korean,가격 및 가치,코스요리가 알차요,7.0,417
8594,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,룸이 잘 되어있어요,6.0,417
8595,해담채 남부터미널점,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,3.0,417
8596,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,뷰가 좋아요,2.0,417
8597,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,좌석이 편해요,1.0,417
8598,해담채 남부터미널점,음식,korean,korean,시설 및 분위기,오래 머무르기 좋아요,1.0,417
8599,감꽃당,음식,cafe,cafe,음식의 속성,빵이 맛있어요,1068.0,"2,192"
8600,감꽃당,음식,cafe,cafe,시설 및 분위기,인테리어가 멋져요,593.0,"2,192"
8601,감꽃당,음식,cafe,cafe,음식의 속성,커피가 맛있어요,580.0,"2,192"
8602,감꽃당,음식,cafe,cafe,서비스,친절해요,573.0,"2,192"
8603,감꽃당,음식,cafe,cafe,음식의 속성,음료가 맛있어요,417.0,"2,192"
8604,감꽃당,음식,cafe,cafe,음식의 속성,특별한 메뉴가 있어요,367.0,"2,192"
8605,감꽃당,음식,cafe,cafe,시설 및 분위기,대화하기 좋아요,283.0,"2,192"
8606,감꽃당,음식,cafe,cafe,시설 및 분위기,매장이 청결해요,274.0,"2,192"
8607,감꽃당,음식,cafe,cafe,시설 및 분위기,사진이 잘 나와요,253.0,"2,192"
8608,감꽃당,음식,cafe,cafe,시설 및 분위기,뷰가 좋아요,188.0,"2,192"
8609,감꽃당,음식,cafe,cafe,시설 및 분위기,좌석이 편해요,95.0,"2,192"
8610,감꽃당,음식,cafe,cafe,시설 및 분위기,화장실이 깨끗해요,89.0,"2,192"
8611,감꽃당,음식,cafe,cafe,가격 및 가치,가성비가 좋아요,75.0,"2,192"
8612,감꽃당,음식,cafe,cafe,시설 및 분위기,집중하기 좋아요,35.0,"2,192"
8613,감꽃당,음식,cafe,cafe,음식의 속성,디저트가 맛있어요,19.0,"2,192"
8614,감꽃당,음식,cafe,cafe,시설 및 분위기,주차하기 편해요,11.0,"2,192"
8615,감꽃당,음식,cafe,cafe,시설 및 분위기,매장이 넓어요,5.0,"2,192"
8616,감꽃당,음식,cafe,cafe,시설 및 분위기,아늑해요,4.0,"2,192"
8617,감꽃당,음식,cafe,cafe,시설 및 분위기,차분한 분위기에요,3.0,"2,192"
8618,감꽃당,음식,cafe,cafe,가격 및 가치,비싼 만큼 가치있어요,3.0,"2,192"
8619,감꽃당,음식,cafe,cafe,시설 및 분위기,단체모임 하기 좋아요,3.0,"2,192"
8620,감꽃당,음식,cafe,cafe,시설 및 분위기,컨셉이 독특해요,1.0,"2,192"
8621,감꽃당,음식,cafe,cafe,시설 및 분위기,특별한 날 가기 좋아요,1.0,"2,192"
8622,감꽃당,음식,cafe,cafe,시설 및 분위기,오래 머무르기 좋아요,1.0,"2,192"
8623,감꽃당,음식,cafe,cafe,음식의 속성,건강한 맛이에요,1.0,"2,192"
8624,감꽃당,음식,cafe,cafe,음식의 속성,종류가 다양해요,1.0,"2,192"
8625,국화정원,음식,korean,korean,음식의 속성,음식이 맛있어요,113.0,157
8626,국화정원,음식,korean,korean,음식의 속성,재료가 신선해요,49.0,157
8627,국화정원,음식,korean,korean,서비스,친절해요,47.0,157
8628,국화정원,음식,korean,korean,시설 및 분위기,차분한 분위기에요,44.0,157
8629,국화정원,음식,korean,korean,가격 및 가치,비싼 만큼 가치있어요,27.0,157
8630,국화정원,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,26.0,157
8631,국화정원,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,19.0,157
8632,국화정원,음식,korean,korean,시설 및 분위기,매장이 청결해요,18.0,157
8633,국화정원,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,16.0,157
8634,국화정원,음식,korean,korean,시설 및 분위기,주차하기 편해요,14.0,157
8635,국화정원,음식,korean,korean,가격 및 가치,가성비가 좋아요,12.0,157
8636,국화정원,음식,korean,korean,시설 및 분위기,뷰가 좋아요,10.0,157
8637,국화정원,음식,korean,korean,시설 및 분위기,매장이 넓어요,8.0,157
8638,국화정원,음식,korean,korean,가격 및 가치,코스요리가 알차요,7.0,157
8639,국화정원,음식,korean,korean,음식의 속성,반찬이 잘 나와요,6.0,157
8640,국화정원,음식,korean,korean,음식의 속성,건강한 맛이에요,6.0,157
8641,국화정원,음식,korean,korean,음식의 속성,양이 많아요,5.0,157
8642,국화정원,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,5.0,157
8643,국화정원,음식,korean,korean,시설 및 분위기,아늑해요,2.0,157
8644,국화정원,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,2.0,157
8645,국화정원,음식,korean,korean,시설 및 분위기,좌석이 편해요,1.0,157
8646,국화정원,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,1.0,157
8647,국화정원,음식,korean,korean,시설 및 분위기,룸이 잘 되어있어요,1.0,157
8648,뽐모도로,음식,west,west,음식의 속성,음식이 맛있어요,693.0,793
8649,뽐모도로,음식,west,west,음식의 속성,양이 많아요,361.0,793
8650,뽐모도로,음식,west,west,음식의 속성,재료가 신선해요,262.0,793
8651,뽐모도로,음식,west,west,서비스,친절해요,229.0,793
8652,뽐모도로,음식,west,west,음식의 속성,특별한 메뉴가 있어요,106.0,793
8653,뽐모도로,음식,west,west,시설 및 분위기,혼밥하기 좋아요,79.0,793
8654,뽐모도로,음식,west,west,시설 및 분위기,매장이 청결해요,76.0,793
8655,뽐모도로,음식,west,west,가격 및 가치,가성비가 좋아요,57.0,793
8656,뽐모도로,음식,west,west,시설 및 분위기,특별한 날 가기 좋아요,34.0,793
8657,뽐모도로,음식,west,west,시설 및 분위기,인테리어가 멋져요,21.0,793
8658,뽐모도로,음식,west,west,음식의 속성,건강한 맛이에요,10.0,793
8659,뽐모도로,음식,west,west,서비스,음식이 빨리 나와요,9.0,793
8660,뽐모도로,음식,west,west,시설 및 분위기,화장실이 깨끗해요,9.0,793
8661,뽐모도로,음식,west,west,시설 및 분위기,아늑해요,6.0,793
