,tourist_spot,good_point,selected_people
359,선유도공원,"""붐비지 않아요""","이 키워드를 선택한 인원
23"
360,선유도공원,"""볼거리가 많아요""","이 키워드를 선택한 인원
22"
361,선유도공원,"""자연 경관이 좋아요""","이 키워드를 선택한 인원
11"
362,선유도공원,"""방문객이 많아요""","이 키워드를 선택한 인원
6"
363,선유도공원,"""주차하기 편해요""","이 키워드를 선택한 인원
6"
364,선유도공원,"""피크닉하기 좋아요""","이 키워드를 선택한 인원
5"
365,선유도공원,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
4"
366,선유도공원,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
4"
367,선유도공원,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
2"
368,선유도공원,"""규모가 커요""","이 키워드를 선택한 인원
2"
369,선유도공원,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
2"
370,선유도공원,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
1"
371,선유도공원,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
372,선유도공원,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
1"
373,카페 할아버지공장,"""인테리어가 멋져요""","이 키워드를 선택한 인원
1110"
374,카페 할아버지공장,"""커피가 맛있어요""","이 키워드를 선택한 인원
858"
375,카페 할아버지공장,"""대화하기 좋아요""","이 키워드를 선택한 인원
533"
376,카페 할아버지공장,"""음료가 맛있어요""","이 키워드를 선택한 인원
470"
377,카페 할아버지공장,"""사진이 잘 나와요""","이 키워드를 선택한 인원
464"
378,카페 할아버지공장,"""뷰가 좋아요""","이 키워드를 선택한 인원
406"
379,카페 할아버지공장,"""디저트가 맛있어요""","이 키워드를 선택한 인원
396"
380,카페 할아버지공장,"""매장이 청결해요""","이 키워드를 선택한 인원
224"
381,카페 할아버지공장,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
216"
382,카페 할아버지공장,"""친절해요""","이 키워드를 선택한 인원
215"
383,카페 할아버지공장,"""좌석이 편해요""","이 키워드를 선택한 인원
165"
384,카페 할아버지공장,"""집중하기 좋아요""","이 키워드를 선택한 인원
72"
385,카페 할아버지공장,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
69"
386,카페 할아버지공장,"""매장이 넓어요""","이 키워드를 선택한 인원
60"
387,카페 할아버지공장,"""가성비가 좋아요""","이 키워드를 선택한 인원
50"
388,카페 할아버지공장,"""야외 공간이 멋져요""","이 키워드를 선택한 인원
30"
389,카페 할아버지공장,"""주차하기 편해요""","이 키워드를 선택한 인원
10"
390,카페 할아버지공장,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
9"
391,카페 할아버지공장,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
8"
392,카페 할아버지공장,"""컨셉이 독특해요""","이 키워드를 선택한 인원
7"
393,카페 할아버지공장,"""음악이 좋아요""","이 키워드를 선택한 인원
5"
394,카페 할아버지공장,"""음식이 맛있어요""","이 키워드를 선택한 인원
4"
395,카페 할아버지공장,"""아늑해요""","이 키워드를 선택한 인원
3"
396,카페 할아버지공장,"""종류가 다양해요""","이 키워드를 선택한 인원
3"
397,카페 할아버지공장,"""빵이 맛있어요""","이 키워드를 선택한 인원
2"
398,카페 할아버지공장,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
2"
399,카페 할아버지공장,"""양이 많아요""","이 키워드를 선택한 인원
2"
400,카페 할아버지공장,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
2"
401,카페 할아버지공장,"""차분한 분위기에요""","이 키워드를 선택한 인원
1"
402,카페 할아버지공장,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
1"
403,카페 할아버지공장,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
404,카페 할아버지공장,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
1"
405,카페 할아버지공장,"""건강한 맛이에요""","이 키워드를 선택한 인원
1"
406,카페 할아버지공장,"""차가 맛있어요""","이 키워드를 선택한 인원
1"
407,울프강스테이크하우스,"""음식이 맛있어요""","이 키워드를 선택한 인원
2690"
408,울프강스테이크하우스,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
1870"
409,울프강스테이크하우스,"""친절해요""","이 키워드를 선택한 인원
1665"
410,울프강스테이크하우스,"""인테리어가 멋져요""","이 키워드를 선택한 인원
1566"
411,울프강스테이크하우스,"""매장이 넓어요""","이 키워드를 선택한 인원
682"
412,울프강스테이크하우스,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
660"
413,울프강스테이크하우스,"""매장이 청결해요""","이 키워드를 선택한 인원
656"
414,울프강스테이크하우스,"""재료가 신선해요""","이 키워드를 선택한 인원
649"
415,울프강스테이크하우스,"""주차하기 편해요""","이 키워드를 선택한 인원
575"
416,울프강스테이크하우스,"""양이 많아요""","이 키워드를 선택한 인원
547"
417,울프강스테이크하우스,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
477"
418,울프강스테이크하우스,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
157"
419,울프강스테이크하우스,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
125"
420,울프강스테이크하우스,"""고기 질이 좋아요""","이 키워드를 선택한 인원
85"
421,울프강스테이크하우스,"""가성비가 좋아요""","이 키워드를 선택한 인원
71"
422,울프강스테이크하우스,"""차분한 분위기에요""","이 키워드를 선택한 인원
53"
423,울프강스테이크하우스,"""대화하기 좋아요""","이 키워드를 선택한 인원
45"
424,울프강스테이크하우스,"""뷰가 좋아요""","이 키워드를 선택한 인원
34"
425,울프강스테이크하우스,"""아늑해요""","이 키워드를 선택한 인원
27"
426,울프강스테이크하우스,"""코스요리가 알차요""","이 키워드를 선택한 인원
24"
427,울프강스테이크하우스,"""디저트가 맛있어요""","이 키워드를 선택한 인원
23"
428,울프강스테이크하우스,"""사진이 잘 나와요""","이 키워드를 선택한 인원
9"
429,울프강스테이크하우스,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
8"
430,울프강스테이크하우스,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
8"
431,울프강스테이크하우스,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
7"
432,울프강스테이크하우스,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
7"
433,울프강스테이크하우스,"""건강한 맛이에요""","이 키워드를 선택한 인원
7"
434,울프강스테이크하우스,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
6"
435,울프강스테이크하우스,"""직접 잘 구워줘요""","이 키워드를 선택한 인원
6"
436,울프강스테이크하우스,"""커피가 맛있어요""","이 키워드를 선택한 인원
5"
437,울프강스테이크하우스,"""좌석이 편해요""","이 키워드를 선택한 인원
4"
438,울프강스테이크하우스,"""컨셉이 독특해요""","이 키워드를 선택한 인원
4"
439,울프강스테이크하우스,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
4"
440,울프강스테이크하우스,"""술이 다양해요""","이 키워드를 선택한 인원
3"
441,울프강스테이크하우스,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
3"
442,남도분식 익선점,"""음식이 맛있어요""","이 키워드를 선택한 인원
525"
443,남도분식 익선점,"""친절해요""","이 키워드를 선택한 인원
169"
444,남도분식 익선점,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
130"
445,남도분식 익선점,"""가성비가 좋아요""","이 키워드를 선택한 인원
96"
446,남도분식 익선점,"""양이 많아요""","이 키워드를 선택한 인원
93"
447,남도분식 익선점,"""재료가 신선해요""","이 키워드를 선택한 인원
65"
448,남도분식 익선점,"""매장이 청결해요""","이 키워드를 선택한 인원
43"
449,남도분식 익선점,"""인테리어가 멋져요""","이 키워드를 선택한 인원
42"
450,남도분식 익선점,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
28"
451,남도분식 익선점,"""매장이 넓어요""","이 키워드를 선택한 인원
28"
452,남도분식 익선점,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
18"
453,남도분식 익선점,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
11"
454,남도분식 익선점,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
10"
455,남도분식 익선점,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
9"
456,남도분식 익선점,"""뷰가 좋아요""","이 키워드를 선택한 인원
9"
457,남도분식 익선점,"""컨셉이 독특해요""","이 키워드를 선택한 인원
7"
458,남도분식 익선점,"""아늑해요""","이 키워드를 선택한 인원
3"
459,남도분식 익선점,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
3"
460,남도분식 익선점,"""차분한 분위기에요""","이 키워드를 선택한 인원
2"
461,남도분식 익선점,"""주차하기 편해요""","이 키워드를 선택한 인원
2"
462,남도분식 익선점,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
2"
463,남도분식 익선점,"""대화하기 좋아요""","이 키워드를 선택한 인원
2"
