,tourist_spot,spot_arrtribute,good_point,selected_people
851,몽실이네 토종한우,소고기구이,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
852,몽실이네 토종한우,소고기구이,"""건강한 맛이에요""","이 키워드를 선택한 인원
1"
853,오크우드 프리미어 코엑스,5성급,"""친절해요""","이 키워드를 선택한 인원
166"
854,오크우드 프리미어 코엑스,5성급,"""깨끗해요""","이 키워드를 선택한 인원
115"
855,오크우드 프리미어 코엑스,5성급,"""침구가 좋아요""","이 키워드를 선택한 인원
92"
856,오크우드 프리미어 코엑스,5성급,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
69"
857,오크우드 프리미어 코엑스,5성급,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
62"
858,오크우드 프리미어 코엑스,5성급,"""방음이 잘돼요""","이 키워드를 선택한 인원
60"
859,오크우드 프리미어 코엑스,5성급,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
36"
860,오크우드 프리미어 코엑스,5성급,"""주차하기 편해요""","이 키워드를 선택한 인원
35"
861,오크우드 프리미어 코엑스,5성급,"""대중교통이 편해요""","이 키워드를 선택한 인원
35"
862,오크우드 프리미어 코엑스,5성급,"""조식이 맛있어요""","이 키워드를 선택한 인원
31"
873,오크우드 프리미어 코엑스,5성급,"""인테리어가 멋져요""","이 키워드를 선택한 인원
31"
874,오크우드 프리미어 코엑스,5성급,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
28"
875,오크우드 프리미어 코엑스,5성급,"""뷰가 좋아요""","이 키워드를 선택한 인원
27"
876,오크우드 프리미어 코엑스,5성급,"""사진이 잘 나와요""","이 키워드를 선택한 인원
15"
877,오크우드 프리미어 코엑스,5성급,"""수영장이 잘 되어있어요""","이 키워드를 선택한 인원
9"
893,오크우드 프리미어 코엑스,5성급,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
2"
894,오크우드 프리미어 코엑스,5성급,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
2"
895,오크우드 프리미어 코엑스,5성급,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
1"
896,오크우드 프리미어 코엑스,5성급,"""파티하기 좋아요""","이 키워드를 선택한 인원
1"
897,오크우드 프리미어 코엑스,5성급,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
918,오크우드 프리미어 코엑스,5성급,"""가성비가 좋아요""","이 키워드를 선택한 인원
1"
919,오크우드 프리미어 코엑스,5성급,"""룸서비스가 잘 되어있어요""","이 키워드를 선택한 인원
1"
920,오크우드 프리미어 코엑스,5성급,"""스파하기 좋아요""","이 키워드를 선택한 인원
1"
921,드어반관광호텔,1성급,"""깨끗해요""","이 키워드를 선택한 인원
9"
922,드어반관광호텔,1성급,"""친절해요""","이 키워드를 선택한 인원
8"
923,드어반관광호텔,1성급,"""침구가 좋아요""","이 키워드를 선택한 인원
7"
924,드어반관광호텔,1성급,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
4"
925,드어반관광호텔,1성급,"""대중교통이 편해요""","이 키워드를 선택한 인원
4"
926,드어반관광호텔,1성급,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
3"
927,드어반관광호텔,1성급,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
3"
928,드어반관광호텔,1성급,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
2"
929,드어반관광호텔,1성급,"""인테리어가 멋져요""","이 키워드를 선택한 인원
2"
930,드어반관광호텔,1성급,"""주차하기 편해요""","이 키워드를 선택한 인원
2"
941,드어반관광호텔,1성급,"""방음이 잘돼요""","이 키워드를 선택한 인원
2"
942,드어반관광호텔,1성급,"""사진이 잘 나와요""","이 키워드를 선택한 인원
1"
943,미진,한식,"""음식이 맛있어요""","이 키워드를 선택한 인원
4360"
944,미진,한식,"""양이 많아요""","이 키워드를 선택한 인원
1633"
945,미진,한식,"""재료가 신선해요""","이 키워드를 선택한 인원
930"
946,미진,한식,"""가성비가 좋아요""","이 키워드를 선택한 인원
843"
947,미진,한식,"""친절해요""","이 키워드를 선택한 인원
830"
948,미진,한식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
828"
949,미진,한식,"""매장이 넓어요""","이 키워드를 선택한 인원
714"
950,미진,한식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
451"
951,미진,한식,"""매장이 청결해요""","이 키워드를 선택한 인원
198"
952,미진,한식,"""주차하기 편해요""","이 키워드를 선택한 인원
109"
963,미진,한식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
99"
964,미진,한식,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
73"
965,미진,한식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
54"
966,미진,한식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
50"
967,미진,한식,"""건강한 맛이에요""","이 키워드를 선택한 인원
50"
983,미진,한식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
31"
984,미진,한식,"""뷰가 좋아요""","이 키워드를 선택한 인원
26"
985,미진,한식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
16"
986,미진,한식,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
5"
987,미진,한식,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
4"
1008,미진,한식,"""잡내가 적어요""","이 키워드를 선택한 인원
3"
1009,미진,한식,"""차분한 분위기에요""","이 키워드를 선택한 인원
2"
1010,미진,한식,"""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
1011,미진,한식,"""아늑해요""","이 키워드를 선택한 인원
2"
1012,미진,한식,"""고기 질이 좋아요""","이 키워드를 선택한 인원
2"
1038,미진,한식,"""기본 안주가 좋아요""","이 키워드를 선택한 인원
2"
1039,미진,한식,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
1040,미진,한식,"""포장이 깔끔해요""","이 키워드를 선택한 인원
1"
1041,미진,한식,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
1"
1042,동심한정식,한정식-일반,"""음식이 맛있어요""","이 키워드를 선택한 인원
29"
1043,동심한정식,한정식-일반,"""친절해요""","이 키워드를 선택한 인원
11"
1044,동심한정식,한정식-일반,"""가성비가 좋아요""","이 키워드를 선택한 인원
8"
1045,동심한정식,한정식-일반,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
8"
1046,동심한정식,한정식-일반,"""재료가 신선해요""","이 키워드를 선택한 인원
7"
1047,동심한정식,한정식-일반,"""양이 많아요""","이 키워드를 선택한 인원
6"
1048,동심한정식,한정식-일반,"""차분한 분위기에요""","이 키워드를 선택한 인원
5"
1049,동심한정식,한정식-일반,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
5"
1050,동심한정식,한정식-일반,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
5"
1051,동심한정식,한정식-일반,"""주차하기 편해요""","이 키워드를 선택한 인원
2"
1062,동심한정식,한정식-일반,"""매장이 넓어요""","이 키워드를 선택한 인원
2"
1063,동심한정식,한정식-일반,"""코스요리가 알차요""","이 키워드를 선택한 인원
1"
1064,동심한정식,한정식-일반,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
1"
1065,동심한정식,한정식-일반,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1066,동심한정식,한정식-일반,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
1"
1082,동심한정식,한정식-일반,"""매장이 청결해요""","이 키워드를 선택한 인원
1"
1083,남원추어탕 풍천장어,한식,"""음식이 맛있어요""","이 키워드를 선택한 인원
72"
1084,남원추어탕 풍천장어,한식,"""가성비가 좋아요""","이 키워드를 선택한 인원
19"
1085,남원추어탕 풍천장어,한식,"""친절해요""","이 키워드를 선택한 인원
13"
1086,남원추어탕 풍천장어,한식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
10"
1087,남원추어탕 풍천장어,한식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
9"
1088,남원추어탕 풍천장어,한식,"""재료가 신선해요""","이 키워드를 선택한 인원
8"
1089,남원추어탕 풍천장어,한식,"""양이 많아요""","이 키워드를 선택한 인원
6"
1090,남원추어탕 풍천장어,한식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
2"
1091,남원추어탕 풍천장어,한식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
1"
1092,남원추어탕 풍천장어,한식,"""매장이 청결해요""","이 키워드를 선택한 인원
1"
1093,산삼청각,"육류,고기요리","""음식이 맛있어요""","이 키워드를 선택한 인원
628"
1094,산삼청각,"육류,고기요리","""친절해요""","이 키워드를 선택한 인원
237"
1095,산삼청각,"육류,고기요리","""매장이 넓어요""","이 키워드를 선택한 인원
186"
1096,산삼청각,"육류,고기요리","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
156"
1097,산삼청각,"육류,고기요리","""주차하기 편해요""","이 키워드를 선택한 인원
120"
1098,산삼청각,"육류,고기요리","""인테리어가 멋져요""","이 키워드를 선택한 인원
116"
1099,산삼청각,"육류,고기요리","""고기 질이 좋아요""","이 키워드를 선택한 인원
114"
1100,산삼청각,"육류,고기요리","""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
88"
1101,산삼청각,"육류,고기요리","""재료가 신선해요""","이 키워드를 선택한 인원
82"
1102,산삼청각,"육류,고기요리","""매장이 청결해요""","이 키워드를 선택한 인원
72"
1113,산삼청각,"육류,고기요리","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
66"
1114,산삼청각,"육류,고기요리","""가성비가 좋아요""","이 키워드를 선택한 인원
51"
1115,산삼청각,"육류,고기요리","""직접 잘 구워줘요""","이 키워드를 선택한 인원
51"
1116,산삼청각,"육류,고기요리","""양이 많아요""","이 키워드를 선택한 인원
38"
1117,산삼청각,"육류,고기요리","""화장실이 깨끗해요""","이 키워드를 선택한 인원
19"
1133,산삼청각,"육류,고기요리","""혼밥하기 좋아요""","이 키워드를 선택한 인원
10"
1134,산삼청각,"육류,고기요리","""뷰가 좋아요""","이 키워드를 선택한 인원
10"
1135,산삼청각,"육류,고기요리","""반찬이 잘 나와요""","이 키워드를 선택한 인원
5"
1136,산삼청각,"육류,고기요리","""잡내가 적어요""","이 키워드를 선택한 인원
4"
1137,산삼청각,"육류,고기요리","""건강한 맛이에요""","이 키워드를 선택한 인원
4"
1158,산삼청각,"육류,고기요리","""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
1159,산삼청각,"육류,고기요리","""메뉴 구성이 알차요""","이 키워드를 선택한 인원
1"
1160,테르트르카페,카페,"""뷰가 좋아요""","이 키워드를 선택한 인원
992"
1161,테르트르카페,카페,"""커피가 맛있어요""","이 키워드를 선택한 인원
446"
1162,테르트르카페,카페,"""사진이 잘 나와요""","이 키워드를 선택한 인원
419"
1163,테르트르카페,카페,"""인테리어가 멋져요""","이 키워드를 선택한 인원
307"
1164,테르트르카페,카페,"""음료가 맛있어요""","이 키워드를 선택한 인원
208"
1165,테르트르카페,카페,"""디저트가 맛있어요""","이 키워드를 선택한 인원
184"
1166,테르트르카페,카페,"""친절해요""","이 키워드를 선택한 인원
183"
1167,테르트르카페,카페,"""매장이 청결해요""","이 키워드를 선택한 인원
179"
1168,테르트르카페,카페,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
158"
1169,테르트르카페,카페,"""대화하기 좋아요""","이 키워드를 선택한 인원
96"
1180,테르트르카페,카페,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
93"
1181,테르트르카페,카페,"""가성비가 좋아요""","이 키워드를 선택한 인원
29"
1182,테르트르카페,카페,"""좌석이 편해요""","이 키워드를 선택한 인원
17"
1183,테르트르카페,카페,"""주차하기 편해요""","이 키워드를 선택한 인원
13"
1184,테르트르카페,카페,"""집중하기 좋아요""","이 키워드를 선택한 인원
13"
1200,테르트르카페,카페,"""매장이 넓어요""","이 키워드를 선택한 인원
11"
1201,테르트르카페,카페,"""차분한 분위기에요""","이 키워드를 선택한 인원
7"
