Attraction,Good_Point,Selected_People,Category_Map
프리스비 (Frisbee) 건대점,매장이 넓어요,31,쇼핑 관련
프리스비 (Frisbee) 건대점,분위기가 편안해요,25,시설 및 편의성
프리스비 (Frisbee) 건대점,특색 있는 제품이 많아요,23,쇼핑 관련
프리스비 (Frisbee) 건대점,가성비가 좋아요,21,가격 및 가치
프리스비 (Frisbee) 건대점,추천을 잘해줘요,2,서비스
프리스비 (Frisbee) 건대점,A/S가 세심해요,1,서비스
프리스비 (Frisbee) 건대점,설명이 자세해요,1,서비스
프리스비 (Frisbee) 건대점,선물하기 좋아요,1,쇼핑 관련
프리스비 (Frisbee) 건대점,고급스러워요,1,경관 및 사진
프리스비 (Frisbee) 건대점,트렌디해요,1,경관 및 사진
궁가는여우,옷이 예뻐요,62,쇼핑 관련
궁가는여우,친절해요,59,서비스
궁가는여우,옷 관리가 잘 되어있어요,35,쇼핑 관련
궁가는여우,스타일 추천을 잘해줘요,34,서비스
궁가는여우,시설이 깔끔해요,31,시설 및 편의성
궁가는여우,가격이 합리적이에요,31,가격 및 가치
궁가는여우,옷이 다양해요,29,쇼핑 관련
궁가는여우,반납이 편해요,18,시설 및 편의성
궁가는여우,사이즈가 다양해요,15,쇼핑 관련
궁가는여우,상담이 자세해요,13,서비스
궁가는여우,고급스러워요,4,경관 및 사진
궁가는여우,독특한 의상이 많아요,3,쇼핑 관련
궁가는여우,소품이 다양해요,1,경관 및 사진
궁가는여우,트렌디해요,1,경관 및 사진
북한산 족두리봉,뷰가 좋아요,15,경관 및 사진
북한산 족두리봉,사진이 잘 나와요,13,경관 및 사진
북한산 족두리봉,경관이 독특해요,7,경관 및 사진
북한산 족두리봉,볼거리가 많아요,5,활동 및 즐길거리
북한산 족두리봉,대중교통이 편해요,3,시설 및 편의성
북한산 족두리봉,붐비지 않아요,3,기타
북한산 족두리봉,조용히 쉬기 좋아요,2,시설 및 편의성
북한산 족두리봉,근처에 갈 곳이 많아요,2,시설 및 편의성
북한산 족두리봉,규모가 커요,1,시설 및 편의성
북한산 족두리봉,화장실이 깨끗해요,1,시설 및 편의성
북한산 족두리봉,산책로가 잘 되어있어요,1,활동 및 즐길거리
고궁마실,친절해요,90,서비스
고궁마실,옷이 예뻐요,78,쇼핑 관련
고궁마실,옷이 다양해요,63,쇼핑 관련
고궁마실,스타일 추천을 잘해줘요,62,서비스
고궁마실,옷 관리가 잘 되어있어요,39,쇼핑 관련
고궁마실,사이즈가 다양해요,37,쇼핑 관련
고궁마실,시설이 깔끔해요,35,시설 및 편의성
고궁마실,반납이 편해요,35,시설 및 편의성
고궁마실,가격이 합리적이에요,32,가격 및 가치
고궁마실,상담이 자세해요,22,서비스
고궁마실,고급스러워요,6,경관 및 사진
고궁마실,트렌디해요,3,경관 및 사진
고궁마실,피팅이 자유로워요,2,기타
고궁마실,소품이 다양해요,2,경관 및 사진
고궁마실,독특한 의상이 많아요,1,쇼핑 관련
테이크어스트릿 (Take a street),친절해요,16,서비스
테이크어스트릿 (Take a street),가성비가 좋아요,11,가격 및 가치
테이크어스트릿 (Take a street),품질이 좋아요,9,가격 및 가치
테이크어스트릿 (Take a street),종류가 다양해요,8,쇼핑 관련
테이크어스트릿 (Take a street),분위기가 편안해요,7,시설 및 편의성
테이크어스트릿 (Take a street),스타일 추천을 잘해줘요,5,서비스
테이크어스트릿 (Take a street),독특한 디자인이 많아요,3,경관 및 사진
테이크어스트릿 (Take a street),주차하기 편해요,1,시설 및 편의성
테이크어스트릿 (Take a street),사이즈가 다양해요,1,쇼핑 관련
테이크어스트릿 (Take a street),매장이 넓어요,1,쇼핑 관련
올가홀푸드 방이점,상품이 다양해요,266,쇼핑 관련
올가홀푸드 방이점,친절해요,262,서비스
올가홀푸드 방이점,과채가 신선해요,128,쇼핑 관련
올가홀푸드 방이점,주차하기 편해요,124,시설 및 편의성
올가홀푸드 방이점,매장이 청결해요,118,시설 및 편의성
올가홀푸드 방이점,할인/적립을 잘 챙겨줘요,96,서비스
올가홀푸드 방이점,매장이 넓어요,82,쇼핑 관련
올가홀푸드 방이점,품질이 좋아요,72,가격 및 가치
올가홀푸드 방이점,시설이 깔끔해요,65,시설 및 편의성
올가홀푸드 방이점,고기 질이 좋아요,64,활동 및 즐길거리
올가홀푸드 방이점,매장이 넓어요,57,쇼핑 관련
올가홀푸드 방이점,신상품이 많아요,56,쇼핑 관련
올가홀푸드 방이점,종류가 다양해요,52,쇼핑 관련
올가홀푸드 방이점,행사 상품이 다양해요,45,쇼핑 관련
올가홀푸드 방이점,비싼 만큼 가치있어요,42,가격 및 가치
올가홀푸드 방이점,분위기가 편안해요,30,시설 및 편의성
올가홀푸드 방이점,특색 있는 제품이 많아요,30,쇼핑 관련
올가홀푸드 방이점,배달 시스템이 편리해요,13,시설 및 편의성
올가홀푸드 방이점,가성비가 좋아요,13,가격 및 가치
올가홀푸드 방이점,취식 공간이 잘 되어있어요,5,시설 및 편의성
올가홀푸드 방이점,트렌디한 상품이 많아요,2,쇼핑 관련
암사선사유적박물관,붐비지 않아요,66,기타
암사선사유적박물관,아이와 가기 좋아요,65,활동 및 즐길거리
암사선사유적박물관,볼거리가 많아요,58,활동 및 즐길거리
암사선사유적박물관,사진이 잘 나와요,57,경관 및 사진
암사선사유적박물관,주차하기 편해요,50,시설 및 편의성
암사선사유적박물관,가격이 합리적이에요,49,가격 및 가치
암사선사유적박물관,체험 프로그램이 다양해요,49,활동 및 즐길거리
암사선사유적박물관,산책로가 잘 되어있어요,41,활동 및 즐길거리
암사선사유적박물관,관리가 잘 되어있어요,29,시설 및 편의성
암사선사유적박물관,설명이 잘 되어있어요,11,서비스
암사선사유적박물관,규모가 커요,2,시설 및 편의성
암사선사유적박물관,경관이 독특해요,2,경관 및 사진
암사선사유적박물관,반려동물과 가기 좋아요,1,시설 및 편의성
암사선사유적박물관,뷰가 좋아요,1,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,종류가 다양해요,691,쇼핑 관련
카카오프렌즈 강남 플래그십 스토어,특색 있는 제품이 많아요,483,쇼핑 관련
카카오프렌즈 강남 플래그십 스토어,친절해요,410,서비스
카카오프렌즈 강남 플래그십 스토어,매장이 넓어요,332,쇼핑 관련
카카오프렌즈 강남 플래그십 스토어,품질이 좋아요,221,가격 및 가치
카카오프렌즈 강남 플래그십 스토어,시설이 깔끔해요,208,시설 및 편의성
카카오프렌즈 강남 플래그십 스토어,분위기가 편안해요,167,시설 및 편의성
카카오프렌즈 강남 플래그십 스토어,가성비가 좋아요,127,가격 및 가치
카카오프렌즈 강남 플래그십 스토어,비싼 만큼 가치있어요,94,가격 및 가치
카카오프렌즈 강남 플래그십 스토어,아기자기해요,46,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,트렌디해요,41,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,예쁜 소품이 많아요,40,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,선물하기 좋아요,23,쇼핑 관련
카카오프렌즈 강남 플래그십 스토어,신상품이 많아요,19,쇼핑 관련
카카오프렌즈 강남 플래그십 스토어,컨셉이 독특해요,12,활동 및 즐길거리
카카오프렌즈 강남 플래그십 스토어,독특한 디자인이 많아요,6,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,인테리어가 멋져요,6,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,주차하기 편해요,6,시설 및 편의성
카카오프렌즈 강남 플래그십 스토어,사진이 잘 나와요,3,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,고급스러워요,1,경관 및 사진
카카오프렌즈 강남 플래그십 스토어,포장이 정성스러워요,1,서비스
카카오프렌즈 강남 플래그십 스토어,추천을 잘해줘요,1,서비스
헬로애니멀,동물 관리가 잘 되어있어요,148,시설 및 편의성
헬로애니멀,시설이 깔끔해요,131,시설 및 편의성
헬로애니멀,체험 프로그램이 다양해요,101,활동 및 즐길거리
헬로애니멀,볼거리가 많아요,84,활동 및 즐길거리
헬로애니멀,주차하기 편해요,50,시설 및 편의성
헬로애니멀,가격이 합리적이에요,19,가격 및 가치
헬로애니멀,편의시설이 잘 되어있어요,14,시설 및 편의성
헬로애니멀,아이와 가기 좋아요,14,활동 및 즐길거리
헬로애니멀,규모가 커요,8,시설 및 편의성
헬로애니멀,친절해요,3,서비스
헬로애니멀,먹거리가 풍부해요,2,활동 및 즐길거리
헬로애니멀,사진이 잘 나와요,2,경관 및 사진
헬로애니멀,놀이기구가 다양해요,2,활동 및 즐길거리
헬로애니멀,대기시간이 짧아요,2,기타
헬로애니멀,대중교통이 편해요,1,시설 및 편의성
헬로애니멀,유익해요,1,서비스
사당시장,친절해요,50,서비스
사당시장,가성비가 좋아요,37,가격 및 가치
사당시장,종류가 다양해요,33,쇼핑 관련
사당시장,품질이 좋아요,20,가격 및 가치
사당시장,분위기가 편안해요,14,시설 및 편의성
사당시장,시설이 깔끔해요,13,시설 및 편의성
사당시장,매장이 넓어요,12,쇼핑 관련
사당시장,특색 있는 제품이 많아요,7,쇼핑 관련
사당시장,주차하기 편해요,4,시설 및 편의성
사당시장,비싼 만큼 가치있어요,4,가격 및 가치
현대카드 Vinyl & Plastic,종류가 다양해요,101,쇼핑 관련
현대카드 Vinyl & Plastic,시설이 깔끔해요,88,시설 및 편의성
현대카드 Vinyl & Plastic,친절해요,88,서비스
현대카드 Vinyl & Plastic,특색 있는 제품이 많아요,81,쇼핑 관련
현대카드 Vinyl & Plastic,분위기가 편안해요,72,시설 및 편의성
현대카드 Vinyl & Plastic,품질이 좋아요,55,가격 및 가치
현대카드 Vinyl & Plastic,매장이 넓어요,54,쇼핑 관련
현대카드 Vinyl & Plastic,비싼 만큼 가치있어요,42,가격 및 가치
현대카드 Vinyl & Plastic,가성비가 좋아요,32,가격 및 가치
현대카드 Vinyl & Plastic,트렌디해요,10,경관 및 사진
현대카드 Vinyl & Plastic,인테리어가 멋져요,4,경관 및 사진
현대카드 Vinyl & Plastic,선물하기 좋아요,3,쇼핑 관련
현대카드 Vinyl & Plastic,독특한 디자인이 많아요,2,경관 및 사진
현대카드 Vinyl & Plastic,고급스러워요,2,경관 및 사진
현대카드 Vinyl & Plastic,컨셉이 독특해요,1,활동 및 즐길거리
현대카드 Vinyl & Plastic,추천을 잘해줘요,1,서비스
암사종합시장,친절해요,14,서비스
암사종합시장,볼거리가 많아요,8,활동 및 즐길거리
암사종합시장,가성비가 좋아요,8,가격 및 가치
암사종합시장,먹거리가 풍부해요,6,활동 및 즐길거리
암사종합시장,종류가 다양해요,6,쇼핑 관련
암사종합시장,시설이 깔끔해요,3,시설 및 편의성
암사종합시장,품질이 좋아요,3,가격 및 가치
암사종합시장,특색 있는 제품이 많아요,2,쇼핑 관련
암사종합시장,매장이 넓어요,2,쇼핑 관련
암사종합시장,편의시설이 잘 되어있어요,1,시설 및 편의성
눈스퀘어,종류가 다양해요,26,쇼핑 관련
눈스퀘어,매장이 넓어요,21,쇼핑 관련
눈스퀘어,친절해요,15,서비스
눈스퀘어,가성비가 좋아요,12,가격 및 가치
눈스퀘어,시설이 깔끔해요,11,시설 및 편의성
눈스퀘어,분위기가 편안해요,10,시설 및 편의성
눈스퀘어,특색 있는 제품이 많아요,9,쇼핑 관련
눈스퀘어,품질이 좋아요,8,가격 및 가치
눈스퀘어,주차하기 편해요,3,시설 및 편의성
오르시아,친절해요,694,서비스
오르시아,상품이 다양해요,591,쇼핑 관련
오르시아,맞춤 제작을 잘해요,538,쇼핑 관련
오르시아,A/S가 세심해요,502,서비스
오르시아,비싼 만큼 가치있어요,355,가격 및 가치
오르시아,독특한 디자인이 많아요,314,경관 및 사진
오르시아,매장이 청결해요,290,시설 및 편의성
오르시아,커플로 맞추기 좋아요,141,활동 및 즐길거리
오르시아,가성비가 좋아요,141,가격 및 가치
오르시아,추천을 잘해줘요,122,서비스
오르시아,주차하기 편해요,108,시설 및 편의성
오르시아,선물하기 좋아요,93,쇼핑 관련
오르시아,트렌디해요,83,경관 및 사진
오르시아,분위기가 편안해요,55,시설 및 편의성
우이시장,가성비가 좋아요,28,가격 및 가치
우이시장,친절해요,19,서비스
우이시장,시설이 깔끔해요,14,시설 및 편의성
우이시장,종류가 다양해요,11,쇼핑 관련
우이시장,매장이 넓어요,9,쇼핑 관련
우이시장,분위기가 편안해요,7,시설 및 편의성
우이시장,품질이 좋아요,5,가격 및 가치
우이시장,주차하기 편해요,4,시설 및 편의성
우이시장,비싼 만큼 가치있어요,2,가격 및 가치
우이시장,특색 있는 제품이 많아요,2,쇼핑 관련
다이브라이프,선생님이 열정적이에요,86,서비스
다이브라이프,맞춤 지도를 잘해줘요,77,활동 및 즐길거리
다이브라이프,학생과 소통을 잘해요,74,서비스
다이브라이프,시설이 깔끔해요,74,시설 및 편의성
다이브라이프,수업이 체계적이에요,57,서비스
