video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
,,@user-nv9bf5yz6l,2024-04-28T16:04:36Z,,@user-nv9bf5yz6l,2024-04-28T16:04:36Z,@@user-euusorssss 애초에 한반도애서 북한이 도발했을때 포격으로 적 본진을 날려 버린 적도 있음..<br>즉 총쏜 군인만 죽이는게 아님
,,@user-nv9bf5yz6l,2024-04-28T16:06:42Z,,@user-nv9bf5yz6l,2024-04-28T16:06:42Z,@@user-euusorssss 한국에서 과거에 한국군이 총격을 입자 사단장이 적 본진에 포격을 날린적 있음<br>즉 총쏜 군인만 죽는 것이 아니라 싹다 본보기로 죽임
,,@user-nv9bf5yz6l,2024-04-28T16:08:58Z,,@user-nv9bf5yz6l,2024-04-28T16:08:58Z,@@user-euusorssss 애초에 총쏜 군인이 나 총쏨 하고 그자리에 있겠음 튀겠지<br>무장 공비 처럼 사살할수 있으면 하겠지만 임무 완수하고 본진으로 가면 답이 없으니<br>당시에 이런 도발이 있자 사단장 휘하 포병한테 적본진을 포격 지시를 내림<br>그이후로 북한이 안깝침
,,@user-nv9bf5yz6l,2024-04-28T16:11:43Z,,@user-nv9bf5yz6l,2024-04-28T16:11:43Z,"@@user-euusorssss 애초에 님같이 강경하게 대응 하지 않고 총쏜 북괴가 숨어 버려서 보복은 중단 했으면 계속 도발했겠지<br>전쟁을 각오 하고서라도 너가 총격을 날려 응 우린 포격 이런 대응을 했으니 한국 gp,gop에  군인들이 안전한거임."
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Summer-ue4xs,2024-04-25T17:40:55Z,만약..일본이 지분을  빼앗는다면<br>- 일본 라인과<br>- 대만 등 아시아 라인을 분리해서<br>* 일본 라인 : 소프트뱅크<br>   아시아 라인 : 네이버..로 되지않겠나?<br><br>네이버가 앉아서 당하지는 않을 듯,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-sc4ck2nz9d,2024-04-28T23:25:43Z,용산총독: 그냥 줘<br><br>그후 용산총독부 기자회견<br>용산총독부대변인: 총독께서 격노하셨습니다 아 그리고 그때 말씀하신 발언은 그냥 줘가 아니라 슈퍼 그랑죠라고 말씀하셨는데 그랑죠가 강조되다보니...그리고 엠비씨 너 징계<br><br>아 나 댓글 썼다고 잡혀가겠다,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@applesummer7053,2024-04-26T03:06:54Z,이런식이면 이런 서비스 해외에 다 넘겨야하고 사업 접어야합니다. 차라리 일본 라인 서비스 종료하는게 더 이득ㆍ정부차원에서 가만 있음 안됩니다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-chh0613,2024-04-25T09:31:56Z,그냥 사업 종료해 ㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@J-kn5jf,2024-04-25T17:48:44Z,론스타처럼 무역중제에 소송걸어야지 <br>미친거지이건 ㅋㅋㅋㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-xv8cc4kq6i,2024-04-25T12:23:05Z,알아서 잘 하겠죠,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@keithlee1742,2024-04-25T15:57:40Z,We will see how Mr Yoon will react.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@0001min,2024-04-25T10:21:55Z,지분1%를 프리미엄 얹어서 약 100조에 팔면 될 듯. 51%면 경영권 확보하는 거니까 일본정부요구에도 맞고,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-kh1gb7rr9k,2024-04-27T17:55:49Z,"나라를 통째 일본에게 넘기던 을사오적이나 , 자국 핵심기업을 통째로 강도질 당해도 찍소리 못하는 우리 정치권이 뭐가 다른가?",,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@neoavis1686,2024-04-30T07:11:29Z,정부에서 우리나라 기업을 위해 뭐라도 해봐라!<br>일본하고 친하다며 설마 일본 정부 편드냐??,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-it2hv8kn5f,2024-04-26T08:01:23Z,여우가 범의 허리를 끊었다,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-oq7zi6qu7b,2024-04-29T04:24:51Z,이 문제 좀 심각하게 다뤄줘요 이거 심각함,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@RoseWoo,2024-04-25T09:52:07Z,미국은 틱톡 사업권 헐값에 사려고 하질 않나..자본주의 국가들이 온갖 더러운 짓은 다한다니까?,,,
,,@user-vi2eh5kb7e,2024-04-25T12:31:13Z,,@user-vi2eh5kb7e,2024-04-25T12:31:13Z,ㅋㅋ 한국은 뭐 순결한 나란줄 아나보네
,,@StAsh-jt9db,2024-04-25T12:51:27Z,,@StAsh-jt9db,2024-04-25T12:51:27Z,원래 돈 크게 벌려면 더러운 짓거리 해야 합니다
,,@user-ot6ei3zf3t,2024-04-25T15:37:05Z,,@user-ot6ei3zf3t,2024-04-25T15:37:05Z,미국은 명분이 있지 상호주의
,,@obel1234,2024-04-26T09:19:42Z,,@obel1234,2024-04-26T09:19:42Z,​@@user-vi2eh5kb7e  여기 저기 댓글 다는거보니 친일 찌끄러기 같은데 한국에서 꺼져
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@pealj.j4334,2024-04-25T13:29:58Z,저게 구글 메신저 였다면 일본이 구글에 내놓으라고 얘기할 수 있을까?,,,
,,@user-tm8lv6ro3g,2024-04-28T07:15:39Z,,@user-tm8lv6ro3g,2024-04-28T07:15:39Z,뭔 말도 안되는 소리야
,,@user-ih9kc1qv1p,2024-05-04T00:30:29Z,,@user-ih9kc1qv1p,2024-05-04T00:30:29Z,@@user-tm8lv6ro3g책좀 읽으셈
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@ggulttuk,2024-05-08T10:16:53Z,네이버 광고쪽 일할때… 이번에 라인야후 합병이후로 보안이니 유출이니 하면서 pc도 ly에서 보내주는 pc로만 작업해야된다고 개지랄 갑질을 떨었는데… 결국 일본쪽에서 파토내고 2년 걸친 프로젝트 해산되고…왤케 일본한테 설설 기나했는데 결국 이꼴이 나는건가ㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@jungpark7537,2024-04-25T10:36:51Z,정부의 대응 부터 뭐 됬네 싶어졌다 ㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@junsdiarys6359,2024-04-30T15:34:14Z,일본 정부는 야쿠자 인가???? 라인을 지키자!!!!!!!!!!!!!!!!!!!,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@mts8hukgfect630,2024-05-12T23:33:53Z,박대기 윤정권 뭐하나??  빠른 대처 일본에 뺏겨서는 안된다!!!,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@shkang8058,2024-04-29T18:38:58Z,우리나라 뺏어 갈 때랑 같은 수법으로 뺏어 갈려고 함.<br>이제 아마 전내 괴롭히기 시작할거임.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@shabrehyun2675,2024-04-27T01:25:08Z,윤아  네가 말한  동맹이  이런거냐     죽기살기로  지켜라,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-zl3hl5lj6d,2024-04-25T12:30:57Z,와 북한이냐? ㅋㅋㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-rp3ot1gr4q,2024-04-25T10:18:41Z,ㅎㅎㅎ 건드리면 ... 일본인들 10만명은 죽지 않을까? 지금 까지 그렇게 혼나고도 아직도 상황파악이 안되는 일본이다. ㅎㅎㅎ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Balam-cm6gq,2024-04-27T19:10:20Z,일본정부에서 주식조정을 요구하는건 물론 잘못됐지만 여기서 안팔면 강제조치를 할수 있을까? 만약그렇게 되면 국제분쟁이 되겠지만<br>지금상황에서 팔고 안팔고는 네이버가 결정할 일 아니냐?  돈에 환장했으면 팔수도 있겠지만 이런식으로 팔면 안된다고 생각된다<br>여기서도 한국정부 비판하는 넘들은 일본인이나 중국인 들인가? 익명성의 폐해네,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@ehkko9552,2024-04-29T04:29:44Z,저정도면 범죄에 해당됨,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@perseus3362,2024-04-25T12:28:07Z,"예나 지금이나 <br>찬탈 민족성 <br>어디 가나??",,,
,,@user-vi2eh5kb7e,2024-04-25T12:32:23Z,,@user-vi2eh5kb7e,2024-04-25T12:32:23Z,속국 민족성 어디가나 그냥 짜져있어 찐따나라는
,,@Bam_Toth,2024-04-29T00:44:01Z,,@Bam_Toth,2024-04-29T00:44:01Z,혹시 일본순사 구두 핥던 친일파가 조상이신가요? ​@@user-vi2eh5kb7e
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@sfk1031,2024-04-25T10:51:31Z,경영진 자체가 일본인인데,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@jhj7088,2024-04-25T15:15:01Z,영상 끄려는데 마지막에 들리는 이름이... 박대기 기자님?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-yr8ze6sz7i,2024-04-25T14:18:55Z,꼬우면 메신저 교체하세요..,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-jf8sv9ej1v,2024-04-25T09:34:06Z,석열이가 일본인인데 석열이 작품이지ㅋ,,,
,,@user-er8ji5ds9o,2024-04-25T11:30:38Z,,@user-er8ji5ds9o,2024-04-25T11:30:38Z,그럼 김대중은 바다  일본 바다 팔아 먹은거지  😊
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@You-vb7rx,2024-04-25T09:59:26Z,역시 섬나라는 영원한 적이라는거 용산에있는 양반 아직도 재네를 모르겠소,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-be5rm5yc9s,2024-04-25T14:37:03Z,"윤석열 국익을 위해서 일좀 해라.  맨날 술만 처먹지 말고, 라인 일본에 빼길래..",,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@anotherreality7951,2024-04-25T12:51:59Z,네이버 와 라인은 한국 회사 입니다.. 절대 주식 팔지 마세요.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@jslee8082,2024-04-27T05:53:55Z,네이버가 지살 깎아먹기 하겠냐?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-sb6is5gs3d,2024-04-25T16:57:27Z,야후가 다시 지분 뱉으면 되는거 아님?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-wd5qh6oi4y,2024-04-25T11:06:43Z,저거 네이버랑 한국정부도 대응을 하고 사이버 공격 안 당하게 보안 단단히 해놓아야 한다<br><br>보니까 해킹으로 인해 개인정보가 누출된 사용자가 무려 51만이란다!!!,,,
,,@rr-yb5gc,2024-04-27T17:26:35Z,,@rr-yb5gc,2024-04-27T17:26:35Z,그나란 ㅄ이여서 51만가지고 명함도 못내밀어요. 천만단위 넘어가야 순위권임.
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-yo3wo5yu7y,2024-04-26T07:20:49Z,중국 일본이 항상 노리고 있다는걸 모르나 .,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Gwanglanyoseong,2024-05-09T08:27:36Z,꼬우면 카톡만 쓰지말고 라인메신저도 써야지😂😂😂,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@angelo1LEE,2024-04-27T07:23:39Z,룬서결이가 뒤에서 일본에 넘기는 작업을 한다고 생각할 밖에....,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Arcard800,2024-04-28T23:52:51Z,뺏기긴요 일본정부가 할수있는게 없습니다 틱톡 바이트댄스랑은 달라요 라인은 소프트뱅크가 경영하고있어서 책임소재가 소프트뱅크가 지는것 밖에 없습니다 네이버입장에선 협의에 응할이유가 없고요,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-sl4bz9yh7v,2024-04-25T12:20:36Z,100조는 받아야 할듯,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-zwfjgdx,2024-05-08T08:58:19Z,윤완용 업적 추가요~,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-lo7lu4km2d,2024-04-29T15:39:30Z,트위치처럼 철수하자,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-jx4iv5tk2n,2024-04-28T17:55:48Z,일본에서 철수해라,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@hmmteresting6014,2024-04-29T05:07:44Z,르노도 당했고 수많은 외국 기업들이 일본에 당했다 안주면 있는죄 없는죄 탈탈털어서 국가단위로 고로시하는게 일본임 ㅇㅇ 괜히 음흉하다고 하는게 아님 그만큼 일본은 외국에 베타적이다,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@blanfordrhee9734,2024-04-27T01:02:37Z,이 지경까지 이르렀는데 이찍들은 열심히 일본여행 가라~,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@papago_,2024-05-01T04:57:03Z,과연 라인이 서양계 기업이었어도 일본이 저렇게 나왔을까,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@EIEI_061,2024-04-28T06:34:25Z,윤석열 왈: 충성!,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@sunnyj4387,2024-04-26T12:58:36Z,네이버정부둘다답답하구만,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-tp2rv5vm1x,2024-04-25T15:13:22Z,손 놓고 있어?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@juneskw,2024-04-25T12:39:04Z,주당 1000 억엔에 넘기면 손해가 아닙니다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-mf3bn2pp2k,2024-04-25T22:36:31Z,네이버 라인 써주기 운동 좀 하자,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@peterjeong5655,2024-04-29T00:10:49Z,이럴때 보면 역식 찬탈국가 다워,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@hawni_zpt,2024-04-26T13:03:49Z,라인플레이 섭종한이유 구나,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@heyjingyeong,2024-04-25T11:35:10Z,그냥 서버 폭파 시켜라 ㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@TNT5TNT,2024-04-25T10:56:52Z,일본 셋업 범죄 최고지,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@dsk2113,2024-05-02T10:22:21Z,단무지상에게 헌납하는군 에휴 모질이가 그렇지,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-cm4sx1pz9t,2024-04-25T12:34:24Z,윤정부가  네이버를  생각한다면   국익적인입장에서 서로 협업하면서 대응 방안을 세워서   <br>넘보지 못하게  해야된다고 봅니다..  아니면  일본시장에서 라인을 서비스 종료시키고    동남아 시장만 <br>노린다고 하면  과연  일본정부가  어떤 자세로 나올지는  지켜보면서 대응을 하는게   좋은거죠..,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@HandlingMater,2024-04-25T09:37:12Z,중국이야 안보 문제있다 쳐도 ... 이게 된다고?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-jx4iv5tk2n,2024-04-28T17:57:05Z,넘어간다 과연 정부갘ㅋㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-cz7tt9kn9r,2024-04-25T09:30:04Z,이러는데 윤씨는 일본만 감싸고 자빠지고 ㅋㅋㅋ,,,
,,@maverick3399,2024-04-25T10:55:44Z,,@maverick3399,2024-04-25T10:55:44Z,그게 여기랑 맞냐? ㅋ
,,@user-hi4wo6fn4n,2024-04-25T11:41:56Z,,@user-hi4wo6fn4n,2024-04-25T11:41:56Z,​@@maverick3399<br>왜 안맞아?<br>이때까지 쭉 그런데 이거라고 다를것 같아?
,,@user-lz7rg2hn3c,2024-04-25T11:55:24Z,,@user-lz7rg2hn3c,2024-04-25T11:55:24Z,대깨모들이 문제<br>대가리 깨져도 모지리
,,@gaon1405,2024-04-25T13:47:52Z,,@gaon1405,2024-04-25T13:47:52Z,@@maverick3399 일본 사무라이 본드에 1조 박은 지금 정권이라면 가능하지 ㅋㅋㅋ
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@kyukim9088,2024-04-27T10:07:01Z,박대기형??,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-yh4tf6rt8s,2024-04-27T13:14:22Z,안주면 그만 아이가,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-tt6yb5zd5c,2024-04-27T15:35:05Z,윤석열덕분에 다뺏기나,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@realsturmful,2024-04-27T03:26:04Z,이제는 자본주의고 뭐고 없다. 국가가 강제로 나서면 되는시대. 각자도생의 시대다. 미국도 옛날같지 않다. 우리나라도 알아서 길을 찾아야한다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-iu2mq8hr1k,2024-04-25T11:40:28Z,정부대응?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@skmty61020,2024-04-29T04:08:40Z,윤석열 뭐하냐고,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@ysb0721,2024-04-28T14:42:53Z,걍 폭파시켜요,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@atbj07,2024-04-29T01:03:50Z,뒤통수 쳐맞네.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-zp5if3fu3j,2024-04-25T15:52:36Z,망사용료 감당 안된다 하고 치지직도 일본에 넘겨라 캬하하하핳,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@SunYoon-js5kn,2024-04-26T15:28:48Z,나라가 진짜 망할까 걱정되네요. 윤석열은 술만 처마시지 말고 입장 발표를 빨리빨리 하세요. 윤석열과 정진석은 일본편 들어주며 네이버를 비난하려나요?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-hv4tz9yf4u,2024-04-25T15:48:28Z,돈받을수있을때 파셈 일본이 라인금지때리고 자국기업으로 키우면 그돈도 못받는다 중국이랑 관계도 개판인데 일본까지 개털되면 어떻게되는지알지? 북한되는거임,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-po9fq1hj4n,2024-05-02T10:19:11Z,주면 우린네이버 쓰지마ㆍ돈받고 아까워하지마ㆍ우린 다른거 좋게 만들어 ㆍ팔려고 만드는거야 중고도 팔잖아 업종변경 웹메이드<br>세계로,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@zerozero7997,2024-04-28T07:32:53Z,"나라가 아직도 약한 탓 , 정부에서 나서야지...",,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-yj4uc3tq2p,2024-04-25T14:21:59Z,틱톡하고 라인은 뭔가 결이 다르다고 생각하는데 일본 라인이 우리나라 입장에서는 카카오톡 급 아님? 보수적인 일본이 다른 메신저를 쓸 수 있을까 궁금하기도하고..,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@MIKA-so7fd,2024-04-25T13:44:50Z,근데 일본이 라인을 뺏어간다고 해도 제대로 운영을 할 수는 있나? 기능 유지는 될 수 있어도 그게 영구적인 건 아니잖아. 문제 생겨도 대응 못할 거 같은데ㅋㅋ 서버에 문제 생겼는데 종이로 뭐 어떻게 안되냐?? 이러고 있을 듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-ln4th8je8k,2024-04-25T11:12:51Z,서비스 종료를 시켜라!,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@applesummer7053,2024-04-26T03:08:33Z,이거는 심각한 침해이니 굥은 정부차원에서 일본에 항의해라.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-ui4up1fc9n,2024-04-28T08:00:41Z,대통령님 국익이 1순위입니다.<br>대통령님 대한민국이 1순위입니다.<br>대통령님 자국기업이 1순위입니다.<br>대통령님 경제가 1슌위입니다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@Off-White.,2024-04-25T19:49:59Z,윤석열이 바치는 작은 조공인가?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-mo3ev9lm4f,2024-04-26T07:19:31Z,아무리 봐도 진짜 한국인은 아닌듯 합니다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@mikki68ing,2024-04-27T05:41:44Z,한국 사모펀드들은 건물이 아닌 소뱅처럼 기술에 투자 좀 하세요! 기술이 국력이고 외교이고 경제입니다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-yp8cv8kb1f,2024-04-25T14:33:36Z,라인은 이모티콘이 걍 빡침,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-wx5rl7kx6w,2024-04-25T10:52:22Z,네이버 털리면 이제  다음은 중국 네이버는 일본이네??  그러면  한국은 없네? ^^;;,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-gj4ed7ks4j,2024-04-25T15:29:30Z,ㅋㅋㅋ용산은 오히려 일본편이지 ㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@smaII_head,2024-04-25T13:03:36Z,라인은 한국 네이버에서 만든건데 왜 일본의 카톡이 된거임?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@hawni_zpt,2024-04-26T13:06:34Z,잊지말자 cu는 패밀리마트 일본편의점이다 독도 지키는거 개소리임,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-sx5oe5vy7t,2024-04-25T12:49:33Z,난  일본 불매운동하던게 어제같은데....  어디가 아쉬운쪽인지 명확히 구분하고  똑같이 응대하면됨,,,
,,@gaon1405,2024-04-25T13:49:14Z,,@gaon1405,2024-04-25T13:49:14Z,일본 불매 운동 ㅋㅋㅋ 김희철이 라이브 방송에서 반일 선동이라고 게거품 물던 거 생각나네. <br>친일파들 겁나 많음.
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@lee521,2024-04-29T13:56:45Z,와씨 완전 무정부상태네,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-dy1zc5bd9e,2024-04-28T00:44:18Z,일본기업인 쿠팡도 써주면 안된다 똑같이 해줘야함 근데 국민성이ㅋㅋㅋㅋㅋㅋ 일본 여행 ㅈㄴ 가는데 이미 정신적으로는 일본한테 먹혔네ㅋㅋㅋㅉㅉㅉ,,,
