video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
,,@grow1820,2024-05-12T16:22:43Z,,@grow1820,2024-05-12T16:22:43Z,"@@user-mf4xr4qs2m 그럼 데이터센터를 짓자는거 부터 이야기가 되야지, 지분 파는걸 요청하는게 말이되나?"
,,@user-mz8vy4fv1f,2024-05-12T20:07:10Z,,@user-mz8vy4fv1f,2024-05-12T20:07:10Z,"@@niendeiv9898 상법이나 의결권에 대해 모르고 있는던 님같음~ 의결권이 어떻게 나오는지, 회사 지배구조나 이런거 조금만 찾아봐도 쉽게 나오는건데 이걸 모름?"
,,@user-mz8vy4fv1f,2024-05-12T20:10:02Z,,@user-mz8vy4fv1f,2024-05-12T20:10:02Z,"@@niendeiv9898 한국기업이 세웠고, 한국이 경영권을 포기하지 않았는데 한국 기업이겠지? 니네나라 회사 뺏는거라니까 이해를 못하나....<br><br> 정확히는 자산을 뺏기는거지 ㅋㅋㅋ<br><br> 님아, 지금 상황이 님이 일본에 집을 지었어. 그거를 일본인이랑 둘이 관리를 맡로 함. 집에 도둑이 들었다고 님 외국인이니까 소유주에서 제외시킨대. 이게 옳은 일임? ㅋㅋㅋ"
,,@user-mz8vy4fv1f,2024-05-12T20:16:50Z,,@user-mz8vy4fv1f,2024-05-12T20:16:50Z,"@@niendeiv9898 의결권이나 찾아보셈 ㅋㅋㅋㅋ<br> 그리고 라인이 지금 엮인게 개많은데, 라인이 네이버에 대해 가지고 있는 지분은 아냐? 네이버 웹툰도 라인지분 있음 ^^<br><br> 줄줄이 소세지로 엮어서 일본기업되게 생겼으니까 지금 이 사단이 났겟지?<br><br> 이와중에 정부는 그냥 구경만하고 있고 ㅋㅋㅋㅋ 왜 대통령함? 왜 국회의원함? 개노답이네 진짜"
,,@niendeiv9898,2024-05-13T00:02:33Z,,@niendeiv9898,2024-05-13T00:02:33Z,@@user-mz8vy4fv1f 한국이 경영권을 포기하지 않았다는게 개논리고 애초에 이사회에 한국인이 다 교체됬는데 뭔 자꾸 우리회사 타령이야 혹시 이사회가 뭔진 알지?<br>회사 세운건 님이여도 그 회사를 상장시킨 순간부터 회사는 너께 아니라 이사회꺼임 그래서 설립자가 회사 소유권 잃기 싫으면 상장을 아예 안 하던가 자기주식을 ㅈㄴ 사든가  하는건데 이미 지분 33%에 이사회 다 교체됬으면 님이 설립자여도 사실상 회사에대한 실질적인 권한은 없어지고 법적인 권리만 남은 상태인거임
,,@niendeiv9898,2024-05-13T00:13:48Z,,@niendeiv9898,2024-05-13T00:13:48Z,"@@user-mz8vy4fv1f 그니까 꼬우면 처음부터 소뱅에 지분을 안 팔았으면 그만인데 지분을 50% 팔아먹었네? 왜 그랬을까?? 카드사업 개망해서 회사 ㅈ망할 위기에 쳐하니까 돌파구로 선택한게 소뱅과의 합작임 <br><br>그때부터 네이버는 기술부문만 맡고 경영권은 소뱅에 위임함, 그래서 회사가 적자에서 흑자로 전환하고 지금까지 유지 됐던건데 한국에 있던 데이터센터에서 라인 개인정보가 2번이나 털렸네? 털리는동안 정부에서 데이터센터 일본으로 옮기는거에 대한 시정조치 제대로 내놓으라고 했는데 무시하다가 3번째 털렸네? 심지어 그 정보가 중국쪽에 흘러간 정황도 포착됐네? 그래서 행정지도로 그냥 네이버 지분 아예 없애라니까 이제와서 세상 억울한 척, 그리고 한다는 소리가 뭔 니들도 소니 털리지 않았냐는 궤변이나 늘어놓으면서 실질적인 권한은 없고 법적인 지분밖에 안 남은 회사에 이제와서 &quot;우리회사&quot; 지켜야된다 시전 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그게 어떻게 우리회사냐고요"
,,@user-ll2lg5sm6p,2024-05-13T03:00:07Z,,@user-ll2lg5sm6p,2024-05-13T03:00:07Z,잣까는 소리그만해;;;​@@niendeiv9898
,,@user-mz8vy4fv1f,2024-05-13T03:59:12Z,,@user-mz8vy4fv1f,2024-05-13T03:59:12Z,"@@niendeiv9898 어 그 대표이사가 언제 바꼈는지나 찾아보고 오셈 ㅋㅋㅋ 정부 손빨다가 교체된건데<br> 지분에 따른 의결권이 어떻게 작용되는지도 모르면서 아는척하는게 개웃기네 ㅋㅋㅋㅋㅋㅋㅋ<br><br> 님아, 결론적으로는 네이버가 50퍼 지분이 있을때, 의결권을 행사할수 있다는거임. 이게 이해가 안감? 참....<br><br> 지금 일본이 개짓거리해서 정부 압박으로 지금 일본회사만의 회사로 교체하기 위해 수쓰고 있도 그게 통한 상황임<br><br> 무엇보다 머리가 정상이면 네이버가 저걸 줄거라고 생각을 할수가 없음ㅋㅋㅋㅋ 왜냐? 라인이랑 엮어있는 네이버 회사 지분들 어쩔건데? 그리고 라인이 지금 동남아 먹었는데 그냥 주겠냐? 지금 상황 개같이 흘러가면 줄줄이 소세지 되는거 한순간인데 정신을 못차리네 ㅋㅋㅋㅋ"
,,@korea-xp2md,2024-05-13T10:48:52Z,,@korea-xp2md,2024-05-13T10:48:52Z,@@niendeiv9898 입장이 바뀌어도 그런소리 하나 모르겠네 ㅉㅉ
,,@niendeiv9898,2024-05-13T10:52:10Z,,@niendeiv9898,2024-05-13T10:52:10Z,@@korea-xp2md 바뀐걸 넘어서서 국민정서에 안 맞는다는 이유로 협정 일방적으로 파기하고 해외자산 강제압류 했던 나라도 있는데요 그거보다는 합리적이긴 하죠 ㅋ
,,@korea-xp2md,2024-05-13T11:01:34Z,,@korea-xp2md,2024-05-13T11:01:34Z,@@niendeiv9898 본인이 만든걸 남이 쓰다가 저래도 합리적이란 소리가 나올까몰라 ㅋㅋㅋㅋ
,,@korea-xp2md,2024-05-13T11:04:33Z,,@korea-xp2md,2024-05-13T11:04:33Z,@@niendeiv9898 모든 사람은 자기가 만들걸 다른사람이 자기들것처럼 일방적으로 저러면 그냥 협정 취소하는 사람이 대분인일텐데 ㅉㅉ
,,@niendeiv9898,2024-05-13T11:06:36Z,,@niendeiv9898,2024-05-13T11:06:36Z,@@korea-xp2md 에혀 님아 님이 맨처음에 회사를 설립했어도 그 회사 지분을 다른 기업이랑 나누면 이미 &quot;님 기업&quot;이 아니에요 님이 만든게 중요한게 아니라요 애초에 회사 설립자랑 소유자가 일치하는 개념이 아닌데 이걸 착각해서 잘 모르는 사람이 넘침
,,@korea-xp2md,2024-05-13T11:08:58Z,,@korea-xp2md,2024-05-13T11:08:58Z,@@niendeiv9898 그리고 뭐든 안맞아서 취소하는건 그 누구도 뭐라할수 없습니다 !!
,,@niendeiv9898,2024-05-13T11:10:27Z,,@niendeiv9898,2024-05-13T11:10:27Z,@@korea-xp2md &quot;자기들것처럼&quot; 이 아니라 구조상 라인은 사실상 소뱅꺼라고요. 라인이 네이버 자회사 시절에 일본에서 사업 실패하고 철수 위기에 놓였을때 소뱅이랑 지분 반반 나누고 경영권도 위임해서 겨우 흑자로 전환한거에요<br>게다가 이사회도 소뱅 유리하게 되 있는데 뭔 &quot;자기들것처럼&quot;입니까 자기들것처럼 행동하는건 님이죠 단순히 회사 설립했단 이유로 회사 소유자가 되는게 아닙니다
,,@korea-xp2md,2024-05-13T11:11:54Z,,@korea-xp2md,2024-05-13T11:11:54Z,@@niendeiv9898 자기가 설립했어도 상대가 투자를 했다고 자기 기업이 아닙니까 웃기셔 ㅋㅋㅋㅋㅋㅋ
,,@korea-xp2md,2024-05-13T11:32:12Z,,@korea-xp2md,2024-05-13T11:32:12Z,@@niendeiv9898  라인은 지금 네이버 창업주인 이해진이 홀딩스 회장으로 경형을 지워하고 있고  메신저도 한국 경영진과 개발자들로 이루워 졌고 상품개발도 신중호 z홍딩스를 중심으로 이루워 지고 있는데 라인의 지분이 각각 50%로 나누워 있어서 일본이 저러는건데 뭔 일본기업이래 ㅉㅉ
,,@korea-xp2md,2024-05-13T11:36:48Z,,@korea-xp2md,2024-05-13T11:36:48Z,@@niendeiv9898 지금 라인은 네이버 창업주인 이해진이 회장으로 경영을 지위하고 있고 메신저도 한국 경영진과 개발자의 주도로 이루워지고 상품개발은 신중호 z홍딩스를 중심으로 이루어지는데 지분이 각각 50대 50이라 일본이 저러는건데 뭔 일본 회사래 ㅉㅉ
,,@korea-xp2md,2024-05-13T11:40:44Z,,@korea-xp2md,2024-05-13T11:40:44Z,@@niendeiv9898 라인은 네이버 창업주인 이해진이 경형을 지위하고 있고 메신저도 한국 경영진과 개발자의 주도로 이루졌고 상품 개발도 신중호 z홀딩스를 중심으로 이루어 졌는데 지분이 50대 50이라 저나라가 저러는건데 뭔 일본회사 입니까 !!
,,@korea-xp2md,2024-05-13T11:44:20Z,,@korea-xp2md,2024-05-13T11:44:20Z,@@niendeiv9898 경영진도 한국이고 메신저 개발자 상품개발도 한국이 하고 있다 지분이 50대 50이라 저나라가 저러는데 뭔 일본 회사래 ㅉㅉ
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-yp6ow9nf6i,2024-05-11T01:25:00Z,일본인들 하루 이틀 겪어 보는 것도 아닌데...<br>항상 방심하다가 일본에게 뒷통수 처맞는 한국인들 아직도 학습이 덜 됐네 ㅋㅋㅋㅋㅋ,,,
,,@Shampro56,2024-05-11T01:31:46Z,,@Shampro56,2024-05-11T01:31:46Z,국평오 <br>나라 팔아먹은자가 기득권층<br>그거시 조선
,,@unj2034,2024-05-11T01:57:23Z,,@unj2034,2024-05-11T01:57:23Z,요즘엔 오히려 일본을 대변하고 이해해주더라 일본한테 쳐맞아본적 없는 애들
,,@ororo1002,2024-05-11T01:59:19Z,,@ororo1002,2024-05-11T01:59:19Z,한국에서 잘나가는 abc마트도 한국인과 일본인이 같이 시작했죠 그런데 잘되기 시작하니 일본인이 한국인에게 없는 죄 뒤집어씌워서 쫒아냈고 한국인은 무혐의 받았죠 그래서 그 한국인이 시작 한 게 슈마커입니다
,,@user-rl8mm8zb5y,2024-05-11T02:20:58Z,,@user-rl8mm8zb5y,2024-05-11T02:20:58Z,옛 부터 우리 민족은 일본에 식민지 되는걸 좋아했지 식민회사 뺏기는거 좋아함 ~~
,,@89_6_4_,2024-05-11T02:21:28Z,,@89_6_4_,2024-05-11T02:21:28Z,그냥 정치적 문제임. 한국이든 미국이든 서로 남의나라 욕 안하고 평화롭게 지내면 매국노 되는 시대이니.
,,@user-tq6kh3qh7d,2024-05-11T02:23:32Z,,@user-tq6kh3qh7d,2024-05-11T02:23:32Z,​@@89_6_4_이게 참 웃기긴함 ㅋㅋ 당장 트럼프 하는짓만 봐도 일본보다 심할정도인데 일본은 과거 업보때문에 이렇게까지 적대 대상에 오르는거 보면 신기함
,,@user-tc3sb4ut3p,2024-05-11T02:28:16Z,,@user-tc3sb4ut3p,2024-05-11T02:28:16Z,그래서 그쪽이 평소에 하는 애국심은 뭐가있나여
,,@dequeijopao6971,2024-05-11T02:34:48Z,,@dequeijopao6971,2024-05-11T02:34:48Z,@@user-tc3sb4ut3p 애국&#39;심&#39;은 뭘 하는게 아니에요 갖는거지 에휴 ㅉㅉ
,,@jamesqing8729,2024-05-11T02:35:16Z,,@jamesqing8729,2024-05-11T02:35:16Z,@@user-rl8mm8zb5y 일본에게만 식민지가 된게 아니라 그거 누워서 침 뱉기임
,,@user-lu5hm2vs2t,2024-05-11T02:35:36Z,,@user-lu5hm2vs2t,2024-05-11T02:35:36Z,그래서~ 동업은 끝에가보아야~ 속네를 알수 있네요~결과는 ~ㅠ
,,@unj2034,2024-05-11T02:36:36Z,,@unj2034,2024-05-11T02:36:36Z,@@89_6_4_ ㅋㅋ 평화롭게 팔고 나와야겠네 어이 개털리네
,,@89_6_4_,2024-05-11T02:51:20Z,,@89_6_4_,2024-05-11T02:51:20Z,애초에 일본도 한국에서 안넘겨줄꺼 알고  저러는거임. 실제로 원하는건 다른 국가를 나쁜국가로 만들어서 정치인들이 그 국가랑 싸우고있다고 홍보하면서 애국자 행새하는거지. 대한민국 정치도 보면 저런 방식으로 과거 친일파들이 만든 한민당은 독립투사 행새하고 있고 대한민국 임시정부 사람들은 친일프레임 씌워져있음.@@unj2034
,,@89_6_4_,2024-05-11T02:54:10Z,,@89_6_4_,2024-05-11T02:54:10Z,@@unj2034 이미 한국에서도 쓰고있는 방법임.친일파가 만든 한민당도 저런식으로 해서 임시정부 사람들 매국노로 만들고 자기는 독립투사 행새했고.
,,@jiminswriter4209,2024-05-11T03:00:20Z,,@jiminswriter4209,2024-05-11T03:00:20Z,​@@user-tc3sb4ut3p 혐한이에요.
,,@chickentalk8875,2024-05-11T03:01:59Z,,@chickentalk8875,2024-05-11T03:01:59Z,@@user-tq6kh3qh7d 트럼프가 하는짓이 일본보다 심한게 뭔데?
,,@user-cw7pu6dl9k,2024-05-11T03:03:39Z,,@user-cw7pu6dl9k,2024-05-11T03:03:39Z,뒷통수 맞은건 일본 정부아니냐 보안 개선하겠다던거 검토조차 안하고 유출 은폐 했는데 ㅋㅋㅋ 누가보면 이유없이 이런일 생긴줄 알겠네 ㅋㅋㅋ 네이버가 억울하면 강하게 항의했겠지
,,@user-hu9br5eu4n,2024-05-11T03:03:41Z,,@user-hu9br5eu4n,2024-05-11T03:03:41Z,그러니까  내말이~ 당하면서도 또 당하는거보면  우리는 ㅂㅂㄷㅅ이야 참나😢 정신차려라 한국아 제발
,,@user-cw7pu6dl9k,2024-05-11T03:12:39Z,,@user-cw7pu6dl9k,2024-05-11T03:12:39Z,중국에 개인정보 저장안한다더니 까고보니 저장해서 해킹당한 네이버가 일본한테 뒷통수 친게 아닐까?
,,@jamesqing8729,2024-05-11T03:13:30Z,,@jamesqing8729,2024-05-11T03:13:30Z,@@chickentalk8875 당장 주한미군 빼버리겠다 벼르고 있잖음
,,@user-ow3we4sf6r,2024-05-11T03:18:56Z,,@user-ow3we4sf6r,2024-05-11T03:18:56Z,​@@jamesqing87292만명 조금 넘는 주한미군 4만명으로 뻥튀기 하는것도 웃기긴함 ㅋ
,,@jamesqing8729,2024-05-11T03:22:45Z,,@jamesqing8729,2024-05-11T03:22:45Z,@@user-ow3we4sf6r 늘려주는건 불만이 없음
,,@niendeiv9898,2024-05-11T04:54:33Z,,@niendeiv9898,2024-05-11T04:54:33Z,ㅋㅋ 개인정보 털린게 뒤통수 맞은거지 뭔 헛소리하냐
,,@user-ng3nu7mh6s,2024-05-11T05:19:55Z,,@user-ng3nu7mh6s,2024-05-11T05:19:55Z,선전포고 해버려!
,,@niendeiv9898,2024-05-11T05:23:14Z,,@niendeiv9898,2024-05-11T05:23:14Z,@@user-ng3nu7mh6s 중국식민지 되기전에 일본식민지로라도 들어가기 위한 발악인가요
,,@jamesqing8729,2024-05-11T05:27:26Z,,@jamesqing8729,2024-05-11T05:27:26Z,@@niendeiv9898 이미 일본식민지 되기전에 청나라식민지였는데 뭘
,,@Asdfghj12341,2024-05-11T05:28:53Z,,@Asdfghj12341,2024-05-11T05:28:53Z,이러니 북한이 그렇게 싫어하지<br>내로남불 일본
,,@jamesqing8729,2024-05-11T05:31:55Z,,@jamesqing8729,2024-05-11T05:31:55Z,@@Asdfghj12341 내로남불은 북한도 만만치 않지
,,@alicer2531,2024-05-11T05:41:11Z,,@alicer2531,2024-05-11T05:41:11Z,⁠@@user-tq6kh3qh7d당연하죠 …인간은 감정의 동물이니까요  한일전 보세요 오히려 노인들 보다 젋은층이 더 민감하잖아요. 그리고 트럼프는  심하게 해도 딱히 큰 피해를 준적도 없죠  미국이잖아요  당연히 어느정도 알아서 기어야죠..하지만 일본과의 문제는 불공평할 이유가 없는데 불공평하다 느껴지는게 문제 아닐까 싶네요
,,@Azdcjxj2277,2024-05-11T05:43:38Z,,@Azdcjxj2277,2024-05-11T05:43:38Z,친ㅇ파 잔당이 남아서 헷갈리게 방해하는 거임 지들 입맛대로 끌고오려고
,,@user-iz4mj8mc4k,2024-05-11T06:25:05Z,,@user-iz4mj8mc4k,2024-05-11T06:25:05Z,전에 일본 지진때 한국인들 모금해서 줬는뎈ㅋㅋ 일본애들이 우리나라만 쏙 빼놓고 고맙다고하고 우리나라한테는 독도 내놓으라고함
,,@user-iz4mj8mc4k,2024-05-11T06:26:56Z,,@user-iz4mj8mc4k,2024-05-11T06:26:56Z,한국인이 노예 인증인게 매번 당하는 루트가 웃김 = 1. 반일한다  -&gt; 2. 일본 국민들은 죄없어 반일하지마 예전 일이잖아 친일 세력 나옴 -&gt; 3. 결국  일본한테 통수맞음  /이거 매해마다 반복중ㅋㅋㅋㅋㅋ 빡ㄷ가리 인증
,,@korea-xp2md,2024-05-11T06:45:45Z,,@korea-xp2md,2024-05-11T06:45:45Z,​@@jamesqing8729너희도 일본한테 수없이 당했잖아 ㅋㅋㅋㅋㅋ
,,@korea-xp2md,2024-05-11T06:47:34Z,,@korea-xp2md,2024-05-11T06:47:34Z,​@@jamesqing8729그리고 청나라 식민지는 명나라 였단다 ㅋㅋㅋㅋ
,,@oxovy0,2024-05-11T06:55:16Z,,@oxovy0,2024-05-11T06:55:16Z,한국은 반일이 뿌리에 박혀있고 일본은 한국을 믿지 않는다
,,@chickentalk8875,2024-05-11T06:59:30Z,,@chickentalk8875,2024-05-11T06:59:30Z,@@jamesqing8729 트럼프가 당선됐냐? 빼긴뭘빼? 네이버는 실제로 일어난 일이고
,,@jamesqing8729,2024-05-11T07:00:02Z,,@jamesqing8729,2024-05-11T07:00:02Z,@@korea-xp2md 명나라는 청나라가 멸망시켰는데 뭔소리?
,,@user-rk4jd7ev3g,2024-05-11T07:12:44Z,,@user-rk4jd7ev3g,2024-05-11T07:12:44Z,"라인야후 CEO가 자본 변경을 요청한다? ㅋㅋㅋ 이건 모회사에서 자회사의 대표로 임명해준 놈이 모회사의 지분 반반 갖고 있는 증조 기업들에게 니들 자본 관계 문제가 있으니, 맘에 안드는 한 놈에게 니 지분 내놔~ 라고 요구하는 격입니다. 참말로 얼척이 없죠~ 완전히 막 나가는 겁니다. 전쟁입니다. 차라리 비싼 가격에 중국 또는 미국에 매각해야 합니다!!!"
,,@user-rk4jd7ev3g,2024-05-11T07:14:17Z,,@user-rk4jd7ev3g,2024-05-11T07:14:17Z,"만약 부득이 넘겨야 한다면 중국 빅테크 업체들 끌어들여 가격 협상력 높이고, 최종 중국 업체에 넘겨야 합니다~ 뻔뻔하게 욕심 낸 놈들 된통 당하게 만들어 줘야 합니다. 국제 정세상 중국이 어렵다면 미국 빅테크에게 라도 넘겨야 합니다."
,,@korea-xp2md,2024-05-11T07:17:36Z,,@korea-xp2md,2024-05-11T07:17:36Z,@@jamesqing8729 그러니까 청나라가 멸망시켰기 때문에 청나라의 식민지는 명나라라는 소립니다
,,@korea-xp2md,2024-05-11T07:23:02Z,,@korea-xp2md,2024-05-11T07:23:02Z,@@user-rk4jd7ev3g 그나라에 넘기라고 복붙하고 다니시네 중국인이 여기서 이러시면 안됩니다 ㅉㅉ
,,@jamesqing8729,2024-05-11T07:24:13Z,,@jamesqing8729,2024-05-11T07:24:13Z,@@korea-xp2md 멸망해서 나라가 없어져서 흡수된게 식민지라고? 식민가 뭔지 아는거임?
,,@korea-xp2md,2024-05-11T07:25:36Z,,@korea-xp2md,2024-05-11T07:25:36Z,@@jamesqing8729 멸망시켰으니 한족들이 노예처럼 살았다는 얘기인데 ㅋㅋㅋㅋ
,,@korea-xp2md,2024-05-11T07:27:00Z,,@korea-xp2md,2024-05-11T07:27:00Z,@@jamesqing8729 멸망시키고 남아 있는 사람들이 노예처럼 살았다는 말입니다 ㅋㅋㅋㅋ
,,@korea-xp2md,2024-05-11T07:28:20Z,,@korea-xp2md,2024-05-11T07:28:20Z,@@jamesqing8729 남아있는 사람들이 그나라에 식민지화 된거나 뭐가 다릅니까
,,@korea-xp2md,2024-05-11T07:30:42Z,,@korea-xp2md,2024-05-11T07:30:42Z,@@jamesqing8729 멸망하고 그나라에 속에서 살면 식민지 된거지 뭔 !!
,,@korea-xp2md,2024-05-11T07:33:51Z,,@korea-xp2md,2024-05-11T07:33:51Z,@@jamesqing8729 멸망하고 그날에 얹혀 살았으면 같은거지 뭔 ㅋㅋ
,,@korea-xp2md,2024-05-11T07:35:02Z,,@korea-xp2md,2024-05-11T07:35:02Z,@@jamesqing8729 멸망하고 그 나라에 얹혀 살았잖음 !!
,,@net.100,2024-05-11T09:13:20Z,,@net.100,2024-05-11T09:13:20Z,너 그러면서 엔화 싸다고 일본가서 물건사잖아
,,@RichieKotzen49,2024-05-11T09:33:46Z,,@RichieKotzen49,2024-05-11T09:33:46Z,​@@user-tq6kh3qh7d트럼프가 아무리 심해도 일본이<br>한국에 했던 짓거리는 절대로 넘어설수가 없습니다<br>이분은 일본이 무슨 짓거리를 해왔는지 전혀 모르시네
,,@RichieKotzen49,2024-05-11T09:44:01Z,,@RichieKotzen49,2024-05-11T09:44:01Z,​@@korea-xp2md식민지의 뜻이 뭔지 검색부터 하고 댓글을 다세요 본인 생각대로 우기지만 마시구요
