,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
7623,프로퍼커피바2호점,음식,cafe,시설 및 분위기,분위기,차분한 분위기에요,1.0,872
7624,프로퍼커피바2호점,음식,cafe,서비스,서비스,음식이 빨리 나와요,1.0,872
7625,프로퍼커피바2호점,음식,cafe,음식의 속성,음식의 맛과 질,재료가 신선해요,1.0,872
7626,프로퍼커피바2호점,음식,cafe,시설 및 분위기,특별한 목적,선물하기 좋아요,1.0,872
7627,프로퍼커피바2호점,음식,cafe,시설 및 분위기,분위기,음악이 좋아요,1.0,872
7628,프로퍼커피바2호점,음식,cafe,서비스,서비스,포장이 깔끔해요,1.0,872
7629,프로퍼커피바2호점,음식,cafe,시설 및 분위기,분위기,특별한 날 가기 좋아요,1.0,872
7630,우정,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,1558.0,"1,648"
7631,우정,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,484.0,"1,648"
7632,우정,음식,korean,서비스,서비스,친절해요,410.0,"1,648"
7633,우정,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,335.0,"1,648"
7634,우정,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,324.0,"1,648"
7635,우정,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,169.0,"1,648"
7636,우정,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,94.0,"1,648"
7637,우정,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,68.0,"1,648"
7638,우정,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,63.0,"1,648"
7639,우정,음식,korean,서비스,서비스,음식이 빨리 나와요,40.0,"1,648"
7640,우정,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,33.0,"1,648"
7641,우정,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,33.0,"1,648"
7642,우정,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,21.0,"1,648"
7643,우정,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,18.0,"1,648"
7644,우정,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,17.0,"1,648"
7645,우정,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,11.0,"1,648"
7646,우정,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,9.0,"1,648"
7647,우정,음식,korean,시설 및 분위기,분위기,아늑해요,7.0,"1,648"
7648,우정,음식,korean,서비스,서비스,포장이 깔끔해요,7.0,"1,648"
7649,우정,음식,korean,시설 및 분위기,분위기,대화하기 좋아요,7.0,"1,648"
7650,우정,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,6.0,"1,648"
7651,우정,음식,korean,시설 및 분위기,분위기,컨셉이 독특해요,4.0,"1,648"
7652,우정,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,3.0,"1,648"
7653,우정,음식,korean,음식의 속성,음식의 맛과 질,기본 안주가 좋아요,2.0,"1,648"
7654,우정,음식,korean,음식의 속성,음식의 다양성,술이 다양해요,1.0,"1,648"
7655,우정,음식,korean,시설 및 분위기,분위기,혼술하기 좋아요,1.0,"1,648"
7656,우정,음식,korean,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,1.0,"1,648"
7657,우정,음식,korean,서비스,서비스,직접 잘 구워줘요,1.0,"1,648"
7658,우정,음식,korean,시설 및 분위기,분위기,오래 머무르기 좋아요,1.0,"1,648"
7659,제주국수,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,258.0,316
7660,제주국수,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,100.0,316
